s_m,v_ref_mps,kappa_radpm,ax_ref_mps2,ay_ref_mps2,delta_ff_rad,d_left_m,d_right_m,core_bin_id
23.838957,8.944904,-0.064139,5.774195,-5.131845256181944,-0.020778045334649206,0.7125,1.125,s8_k2
23.858956,8.957805,-0.064298,5.730326,-5.1594175033381715,-0.02082953904184429,0.7125,1.1375,s8_k2
23.878955,8.970589,-0.064457,5.662557,-5.186949348865107,-0.020881032638560348,0.7,1.1375,s8_k2
23.898954,8.983204,-0.064616,5.53048,-5.214379002488484,-0.02093252612452465,0.7,1.1375,s8_k2
23.918954,8.995508,-0.064778,5.398681,-5.2417816171266285,-0.02098499107150762,0.725,1.15,s8_k2
23.938953,9.007503,-0.064942,5.267211,-5.269076332778474,-0.021038103616193717,0.7125,1.15,s9_k2
23.958952,9.01919,-0.065106,5.136101,-5.296098890201647,-0.021091216042168,0.7125,1.15,s9_k2
23.978951,9.030572,-0.065271,5.005376,-5.322930375572345,-0.021144652204295827,0.7125,1.15,s9_k2
23.99895,9.04165,-0.065437,4.875046,-5.349568633936233,-0.02119841210007934,0.7125,1.1625,s9_k2
24.018949,9.052426,-0.065607,4.745161,-5.3762585463626245,-0.021253467288020415,0.7,1.1625,s9_k2
24.038948,9.062904,-0.065778,4.615756,-5.402756865453521,-0.02130884620000755,0.7,1.1375,s9_k2
24.058947,9.073083,-0.065949,4.486857,-5.428976755651304,-0.02136422498127425,0.7,1.1375,s9_k2
24.078947,9.082968,-0.06612,4.358491,-5.454920344398266,-0.02141960363148131,0.6875,1.15,s9_k2
24.098946,9.09256,-0.066298,4.230709,-5.481163770248973,-0.021477249104395336,0.6875,1.15,s9_k2
24.118945,9.10186,-0.066476,4.103556,-5.507128135532369,-0.021534894434549944,0.6875,1.15,s9_k2
24.138944,9.110872,-0.066654,3.977062,-5.5328144721699966,-0.021592539621562563,0.6875,1.15,s9_k2
24.158943,9.119598,-0.066832,3.851254,-5.558221467296958,-0.021650184665050608,0.675,1.1625,s9_k2
24.178942,9.12804,-0.067016,3.72617,-5.583847792015066,-0.021709772648622578,0.675,1.1625,s9_k2
24.198941,9.1362,-0.067202,3.60185,-5.60936104986888,-0.021770008170948627,0.675,1.1625,s9_k2
24.21894,9.144081,-0.067387,3.478326,-5.634511263524063,-0.021829919689651575,0.675,1.1625,s9_k2
24.23894,9.151686,-0.067573,3.355632,-5.6594655684101385,-0.02189015489639097,0.6875,1.1625,s9_k2
24.258939,9.159016,-0.067765,3.233765,-5.684641458090668,-0.021952333007668384,0.6875,1.175,s9_k2
24.278938,9.166074,-0.067958,3.112707,-5.709621344668283,-0.022014834792178504,0.6875,1.175,s9_k2
24.298937,9.172863,-0.068152,2.992491,-5.7344057571140405,-0.022077660246763484,0.6875,1.175,s9_k2
24.318936,9.179385,-0.068346,2.873148,-5.758909754225766,-0.022140485527037908,0.675,1.175,s9_k2
24.338935,9.185643,-0.068545,2.754676,-5.7835554783358125,-0.02220492983394062,0.675,1.1875,s9_k2
24.358934,9.191638,-0.068748,2.637017,-5.808257904791029,-0.022270669313726392,0.675,1.1875,s9_k2
24.378933,9.197374,-0.068951,2.5202,-5.832681513479146,-0.02233640860098752,0.675,1.1625,s9_k2
24.398933,9.202853,-0.069154,2.404255,-5.856825375947319,-0.022402147695156645,0.6625,1.1625,s9_k2
24.418932,9.208076,-0.06936,2.289197,-5.880941708806383,-0.022468858105056416,0.6625,1.1625,s9_k2
24.438931,9.213047,-0.069572,2.174986,-5.905287711104267,-0.0225375113277558,0.6625,1.175,s9_k2
24.45893,9.217767,-0.069784,2.061653,-5.929353071291511,-0.02260616433796934,0.6625,1.175,s9_k2
24.478929,9.222239,-0.069996,1.949226,-5.953138253349778,-0.022674817135050873,0.65,1.175,s9_k2
24.498928,9.226465,-0.070211,1.837727,-5.9768978832353525,-0.022744441215637467,0.65,1.175,s9_k2
24.518927,9.230447,-0.070433,1.727045,-6.000972726124607,-0.022816331895314138,0.65,1.175,s9_k2
24.538926,9.234188,-0.070654,1.617202,-6.02468269047873,-0.02288789850881081,0.65,1.1875,s9_k2
24.558926,9.23769,-0.070876,1.508221,-6.0481975444126235,-0.022959788717048936,0.6375,1.1875,s9_k2
24.578925,9.240955,-0.071099,1.400126,-6.071516830835664,-0.02303200251608399,0.6375,1.1875,s9_k2
24.598924,9.243984,-0.071331,1.292958,-6.095322414153812,-0.02310713051836714,0.6375,1.1875,s9_k2
24.618923,9.246781,-0.071562,1.186754,-6.118762742079653,-0.02318193443385097,0.6375,1.1875,s9_k2
24.638922,9.249348,-0.071794,1.081552,-6.142008176291916,-0.02325706191463973,0.6375,1.225,s9_k2
24.658921,9.251686,-0.072026,0.977395,-6.164971392706819,-0.023332189132849915,0.625,1.225,s9_k2
24.67892,9.253799,-0.072268,0.873849,-6.188510896442756,-0.02341055431250961,0.625,1.225,s9_k2
24.698919,9.255687,-0.07251,0.77084,-6.211767960961173,-0.023488919204584645,0.625,1.225,s9_k2
24.718919,9.257352,-0.072752,0.668371,-6.234742077408118,-0.023567283808114122,0.625,1.225,s9_k2
24.738918,9.258796,-0.072994,0.566437,-6.25743279416175,-0.023645648122137167,0.6125,1.2375,s9_k2
24.758917,9.26002,-0.073245,0.46511,-6.2806100919773,-0.02372692650459062,0.6125,1.2375,s9_k2
24.778916,9.261024,-0.073497,0.364561,-6.3035852666537515,-0.02380852838987705,0.6125,1.2375,s9_k2
24.798915,9.261811,-0.07375,0.264886,-6.326359296229423,-0.02389045377314256,0.6125,1.2375,s9_k2
24.818914,9.262383,-0.074003,0.166185,-6.348846049279502,-0.023972378835653917,0.6125,1.2375,s9_k2
24.838913,9.262742,-0.074263,0.068167,-6.371645788935037,-0.024056570264156366,0.6125,1.2375,s9_k2
24.858912,9.262889,-0.074526,-0.032573,-6.394413719589197,-0.02414173278518762,0.6,1.25,s9_k2
24.878912,9.262819,-0.074789,-0.137128,-6.4168824258676285,-0.024226894955968945,0.6,1.25,s9_k2
24.898911,9.262523,-0.075052,-0.245087,-6.439036229695602,-0.024312056775267227,0.6,1.25,s9_k3
24.91891,9.261994,-0.075323,-0.356139,-6.461548368315199,-0.02439980869917042,0.6,1.25,s9_k3
24.938909,9.261225,-0.075598,-0.469553,-6.484062270070248,-0.024488855470204053,0.6,1.25,s9_k3
24.958908,9.26021,-0.075873,-0.584743,-6.5062227434176,-0.024577901852801422,0.5875,1.25,s9_k3
24.978907,9.258948,-0.076149,-0.701449,-6.528110462661442,-0.024667271648449837,0.5875,1.2625,s9_k3
24.998906,9.257432,-0.076427,-0.817306,-6.549797510000608,-0.024757288652904205,0.5875,1.2625,s9_k3
25.018905,9.255667,-0.076708,-0.925839,-6.571372741834907,-0.02484827665605707,0.5875,1.2625,s9_k3
25.038905,9.253666,-0.076988,-1.025021,-6.5925081878325384,-0.02493894044917132,0.5875,1.2625,s9_k3
25.058904,9.25145,-0.077269,-1.110239,-6.613401715883073,-0.025029927629269946,0.5875,1.2625,s9_k3
25.078903,9.24905,-0.077541,-1.174044,-6.6332390994057535,-0.025118000234426546,0.6,1.2625,s9_k3
25.098902,9.246511,-0.0778,-1.237046,-6.651741729368814,-0.025201863124897455,0.6,1.2625,s9_k3
25.118901,9.243835,-0.07806,-1.294884,-6.670108778693985,-0.025286049453692467,0.6,1.275,s9_k3
25.1389,9.241033,-0.07832,-1.348071,-6.68826883184321,-0.025370235423991038,0.6,1.275,s9_k3
25.158899,9.238115,-0.078571,-1.396592,-6.705466683709643,-0.02545150692333469,0.6,1.275,s9_k3
25.178898,9.235091,-0.078801,-1.436234,-6.720693462234322,-0.025525978519927803,0.6,1.275,s9_k3
25.198898,9.23198,-0.079031,-1.465296,-6.735769036007933,-0.02560044983332538,0.6,1.275,s9_k3
25.218897,9.228806,-0.079262,-1.486325,-6.750812720033882,-0.025675244649165922,0.5875,1.275,s9_k3
25.238896,9.225584,-0.079489,-1.500541,-6.7654200858124005,-0.02574874403677472,0.5875,1.3,s9_k3
25.258895,9.222331,-0.079702,-1.510509,-6.77876581194096,-0.02581771016947399,0.5875,1.3,s9_k3
25.278894,9.219055,-0.079914,-1.519721,-6.791968783584001,-0.025886352273592265,0.5875,1.3125,s9_k3
25.298893,9.215757,-0.080127,-1.528256,-6.8052002991334675,-0.025955317915497354,0.5875,1.3125,s9_k3
25.318892,9.21244,-0.080338,-1.536191,-6.818209799442719,-0.026023635749204046,0.5875,1.3125,s9_k3
25.338891,9.209105,-0.080521,-1.54289,-6.8287939594454325,-0.026082887512516147,0.5875,1.3125,s9_k3
25.358891,9.205753,-0.080703,-1.546872,-6.839247423233516,-0.026141815314017287,0.575,1.3125,s9_k3
25.37889,9.202392,-0.080886,-1.548183,-6.849751522143315,-0.02620106671155243,0.575,1.3125,s9_k3
25.398889,9.199027,-0.081068,-1.54686,-6.860144220131826,-0.02625999414845407,0.575,1.3125,s9_k3
25.418888,9.195664,-0.081252,-1.543165,-6.8706883280456035,-0.026319568954174,0.575,1.3125,s9_k3
25.438887,9.192307,-0.081439,-1.537789,-6.881473991566375,-0.026380114896783588,0.575,1.3125,s9_k3
25.458886,9.18896,-0.081627,-1.530743,-6.892337846557363,-0.026440984419478727,0.575,1.3125,s9_k3
25.478885,9.185628,-0.081817,-1.522036,-6.903371699458435,-0.02650250129116966,0.575,1.325,s9_k3
25.498884,9.182314,-0.081925,-1.488054,-6.907497395577276,-0.02653746868672542,0.575,1.325,s9_k3
25.518884,9.179072,-0.082018,-1.387557,-6.910456344587148,-0.026567579447554456,0.55,1.325,s9_k3
25.538883,9.176049,-0.082107,-1.286669,-6.913399157184677,-0.026596395076774526,0.5375,1.325,s9_k3
25.558882,9.173244,-0.08219,-1.185433,-6.916157446691825,-0.026623268039495187,0.5375,1.325,s9_k3
25.578881,9.170659,-0.082298,-1.08383,-6.921342986506339,-0.026658235210506594,0.5375,1.325,s9_k3
25.59888,9.168295,-0.082426,-0.981718,-6.928534474722243,-0.026699677699114077,0.5375,1.325,s9_k3
25.618879,9.166154,-0.082567,-0.879125,-6.937145511419735,-0.02674532908428308,0.5375,1.325,s9_k3
25.638878,9.164235,-0.082723,-0.7761,-6.947342512955218,-0.026795836869853824,0.5375,1.325,s9_k3
25.658877,9.162541,-0.082184,-0.672676,-6.89952411828195,-0.026621325416973263,0.5375,1.325,s9_k3
25.678877,9.161073,-0.081326,-0.568883,-6.825305573692343,-0.026343528334244037,0.5375,1.325,s9_k3
25.698876,9.159831,-0.080435,-0.464744,-6.748697905102505,-0.02605504244435055,0.5375,1.325,s9_k3
25.718875,9.158816,-0.079514,-0.360304,-6.669945261234858,-0.02575683866599142,0.5375,1.325,s9_k3
25.738874,9.158029,-0.078717,-0.255613,-6.60195505089079,-0.025498780230477434,0.5375,1.3375,s9_k3
25.758873,9.157471,-0.078047,-0.150806,-6.544964844966042,-0.025281840145757108,0.5375,1.3375,s9_k3
25.778872,9.157142,-0.07742,-0.045899,-6.491918584664058,-0.02507882092503056,0.525,1.3375,s9_k3
25.798871,9.157042,-0.076836,0.059081,-6.442807568028707,-0.024889723012268633,0.525,1.3375,s9_k3
25.81887,9.157171,-0.077784,0.164102,-6.522482479776579,-0.02519668241605811,0.5,1.3375,s9_k3
25.83887,9.157529,-0.080118,0.269037,-6.718722510678809,-0.025952403879282396,0.5,1.3375,s9_k3
25.858869,9.158117,-0.082558,0.373414,-6.924230850524514,-0.026742415169410266,0.5,1.3375,s9_k3
25.878868,9.158932,-0.08511,-0.253096,-7.13954047124491,-0.027568653535394762,0.5,1.3625,s9_k3
25.898867,9.158379,-0.086553,-0.253065,-7.259711284024052,-0.028035824234349055,0.5,1.3625,s9_k3
25.918866,9.157827,-0.0865,-0.253035,-7.254391298806857,-0.028018665719878228,0.5,1.3625,s9_k3
25.938865,9.157274,-0.086334,-0.253004,-7.239595164367634,-0.027964923850832005,0.5,1.3625,s9_k3
25.958864,9.156721,-0.086056,-0.252974,-7.215411744788747,-0.02787492204576493,0.5,1.3625,s9_k3
25.978863,9.156169,-0.085152,-0.252974,-7.138754599782684,-0.027582251190418038,0.5,1.3625,s9_k3
25.998863,9.155616,-0.083422,0.984925,-6.992874538606098,-0.027022148918573564,0.5,1.3625,s9_k3
26.018862,9.157768,-0.081642,1.941523,-6.8468830409519965,-0.02644584102189594,0.5,1.3625,s9_k3
26.038861,9.162007,-0.079814,2.584877,-6.699776500202061,-0.02585397395295504,0.5,1.3625,s9_k3
26.05886,9.167647,-0.078572,2.929634,-6.603642788163004,-0.025451830713496874,0.5,1.3875,s9_k3
26.078859,9.174036,-0.078464,2.928893,-6.603760651834681,-0.025416861345152912,0.5,1.3875,s9_k3
26.098858,9.180419,-0.078387,2.770698,-6.60646365121078,-0.025391929442713422,0.5,1.3875,s9_k3
26.118857,9.186452,-0.078342,1.724662,-6.61135191508683,-0.025377358835758562,0.5,1.3875,s9_k3
26.138856,9.190206,-0.078092,1.82706,-6.595641442691671,-0.0252964108232532,0.5,1.3875,s9_k3
26.158856,9.194181,-0.077326,1.929003,-6.536595994427606,-0.02504838405300419,0.475,1.3875,s9_k3
26.178855,9.198376,-0.076546,2.030465,-6.476566324926983,-0.024795820989074856,0.475,1.3875,s9_k3
26.198854,9.20279,-0.075751,2.131444,-6.415453982989359,-0.024538397687458732,0.475,1.3875,s9_k3
26.218853,9.207421,-0.075042,2.231921,-6.361805727604867,-0.024308818689721564,0.475,1.3875,s9_k3
26.238852,9.212267,-0.0746,2.331693,-6.33099340063496,-0.024165694800262687,0.475,1.4125,s9_k2
26.258851,9.217328,-0.074163,2.430714,-6.300824363089129,-0.024024188985803347,0.475,1.4125,s9_k2
26.27885,9.2226,-0.07373,2.528959,-6.271204741534801,-0.023883977469921353,0.475,1.4125,s9_k2
26.298849,9.228083,-0.073278,2.626881,-6.240172446814555,-0.023737612483766175,0.475,1.4125,s9_k2
26.318849,9.233774,-0.072751,2.724441,-6.202938123676062,-0.0235669599880334,0.475,1.4125,s9_k2
26.338848,9.239673,-0.072221,2.821623,-6.165619228708358,-0.023395334651329605,0.475,1.4125,s9_k2
26.358847,9.245778,-0.071689,2.918452,-6.128291927653784,-0.023223060285552242,0.475,1.4125,s9_k2
26.378846,9.252089,-0.071137,3.014868,-6.089409069006748,-0.023044307982564637,0.475,1.4125,s9_k2
26.398845,9.258603,-0.07051,3.110648,-6.044239147863552,-0.022841266895819296,0.475,1.4125,s9_k2
26.418844,9.26532,-0.069882,3.20569,-5.999100982913116,-0.02263790009145102,0.475,1.4375,s9_k2
26.438843,9.272237,-0.069254,3.299903,-5.95406964216964,-0.02243453141422646,0.475,1.4375,s9_k2
26.458842,9.279352,-0.068627,3.393592,-5.90922209692299,-0.022231484720837445,0.475,1.4375,s9_k2
26.478842,9.286663,-0.068002,3.490178,-5.864635942158045,-0.02202908387961065,0.45,1.4375,s9_k2
26.498841,9.294176,-0.067377,3.590778,-5.820140307506047,-0.021826681233184434,0.45,1.4375,s9_k2
26.51884,9.301899,-0.066751,3.695003,-5.775651969488925,-0.021623952949598003,0.45,1.4375,s9_k2
26.538839,9.30984,-0.066132,3.802573,-5.731866826438578,-0.02142348984761839,0.45,1.4375,s9_k2
26.558838,9.318005,-0.065575,3.912838,-5.693563616580138,-0.021243103968360676,0.475,1.4375,s9_k2
26.578837,9.3264,-0.065018,4.025256,-5.65537857366528,-0.021062716706422895,0.475,1.4625,s9_k2
26.598836,9.335027,-0.06446,4.139586,-5.617220317188392,-0.020882004214793193,0.45,1.4625,s9_k2
26.618835,9.343892,-0.063906,4.253474,-5.579525351425976,-0.02070258580371983,0.475,1.4625,s9_k2
26.638835,9.352991,-0.063415,4.360506,-5.547445313571226,-0.020543569454691418,0.475,1.4625,s9_k2
26.658834,9.36231,-0.062923,4.458667,-5.515380188437021,-0.02038422820118339,0.475,1.4625,s9_k2
26.678833,9.37183,-0.06243,4.543249,-5.4833016629778255,-0.020224562044939737,0.45,1.4625,s9_k2
26.698832,9.38152,-0.061938,4.606638,-5.451344084759155,-0.02006521872694091,0.45,1.4625,s9_k2
26.718831,9.391335,-0.061499,4.669874,-5.424037947383755,-0.01992303958060717,0.475,1.4625,s9_k2
26.73883,9.401274,-0.06106,4.728619,-5.396724159377022,-0.019780859628677393,0.475,1.4625,s9_k2
26.758829,9.411328,-0.060619,4.783385,-5.369212429048938,-0.019638031126771937,0.475,1.4625,s9_k2
26.778828,9.421487,-0.060179,4.834154,-5.34175386816526,-0.01949552570040123,0.475,1.4875,s9_k2
26.798828,9.431743,-0.059791,4.876826,-5.318874385895168,-0.019369861167160426,0.4875,1.4875,s9_k2
26.818827,9.442078,-0.059402,4.909761,-5.295856820984107,-0.019243872142051928,0.4875,1.4875,s9_k2
26.838826,9.452472,-0.059014,4.935523,-5.272855276913006,-0.019118206387532605,0.4875,1.475,s9_k2
26.858825,9.462909,-0.058624,4.95534,-5.249582618619481,-0.01899189226282016,0.4875,1.475,s9_k2
26.878824,9.473376,-0.058368,4.972077,-5.238227570411962,-0.018908978046067938,0.4875,1.475,s9_k2
26.898823,9.483866,-0.058118,4.989499,-5.227348788033552,-0.018828006880310767,0.4875,1.475,s9_k2
26.918822,9.494382,-0.057868,5.007692,-5.216411880369418,-0.018747035467638423,0.4875,1.475,s9_k2
26.938821,9.504924,-0.057617,5.026744,-5.205326063020877,-0.01866573992198518,0.4875,1.5,s9_k2
26.958821,9.515495,-0.057534,5.04616,-5.209395610897168,-0.01863885727685032,0.4875,1.5,s9_k2
26.97882,9.526095,-0.057466,5.06453,-5.214837561546671,-0.018616832920996362,0.4875,1.5,s9_k2
26.998819,9.536722,-0.057397,5.081888,-5.220203570203784,-0.018594484659092903,0.4875,1.5,s9_k2
27.018818,9.547373,-0.057328,5.098265,-5.2255808430983235,-0.018572136378613446,0.4875,1.5,s9_k2
27.038817,9.558046,-0.057379,5.113983,-5.241929886497757,-0.018588654674670847,0.4875,1.5,s9_k2
27.058816,9.568741,-0.057446,5.129794,-5.259801965258601,-0.018610355165836034,0.4875,1.5,s9_k2
27.078815,9.579456,-0.057513,5.145709,-5.277736649920648,-0.018632055639471564,0.5,1.525,s9_k2
27.098814,9.590193,-0.057579,5.161735,-5.295644374532219,-0.018653432208281865,0.5,1.525,s9_k2
27.118814,9.600951,-0.057724,5.177853,-5.320897886266444,-0.018700395822280686,0.5,1.525,s9_k2
27.138813,9.611731,-0.057885,5.193909,-5.347727305475057,-0.018752541531502742,0.5,1.5125,s9_k2
27.158812,9.622532,-0.058045,5.209902,-5.374567771773488,-0.01880436325328635,0.5,1.5125,s9_k2
27.178811,9.633354,-0.058206,5.225831,-5.401604649693928,-0.018856508758871984,0.5,1.5125,s9_k2
27.19881,9.644196,-0.058404,5.24167,-5.432186204872641,-0.018920637873536626,0.5,1.5375,s9_k2
27.218809,9.65506,-0.058612,5.257276,-5.4638214013742035,-0.018988005664735047,0.5,1.5375,s9_k2
27.238808,9.665943,-0.05882,5.272658,-5.495579308941426,-0.01905537328356213,0.5,1.5375,s9_k2
27.258807,9.676847,-0.059028,5.287825,-5.52746266212325,-0.019122740729407058,0.5,1.5375,s9_k2
27.278807,9.687769,-0.059238,5.263777,-5.55965620627527,-0.019190755763047622,0.5125,1.5375,s9_k2
27.298806,9.698629,-0.059449,5.210126,-5.591975332910178,-0.01925909449895341,0.5125,1.5375,s9_k2
27.318805,9.709367,-0.05966,5.15571,-5.624256037877506,-0.01932743305495045,0.5125,1.55,s9_k2
27.338804,9.719981,-0.059871,5.100516,-5.6564941724690545,-0.01939577143040114,0.5125,1.5625,s9_k2
27.358803,9.730469,-0.060052,5.049417,-5.6858450829995775,-0.01945439330480262,0.5125,1.55,s9_k2
27.378802,9.740842,-0.060222,4.999536,-5.714104420774751,-0.019509452402077285,0.5125,1.55,s9_k2
27.398801,9.751101,-0.060392,4.949025,-5.742311159251243,-0.01956451138105122,0.5125,1.55,s9_k2
27.4188,9.761246,-0.060562,4.897872,-5.770463849342514,-0.019619570241390986,0.5125,1.55,s9_k2
27.4388,9.771276,-0.060675,4.856024,-5.7931176184915785,-0.019656168123933906,0.5125,1.575,s9_k2
27.458799,9.78121,-0.060762,4.818385,-5.8132262604728435,-0.019684345218865903,0.525,1.575,s9_k2
27.478798,9.791057,-0.06085,4.780435,-5.833372908235602,-0.019712846156650355,0.525,1.575,s9_k2
27.498797,9.800816,-0.060937,4.74217,-5.853364122578466,-0.019741023188656125,0.525,1.575,s9_k2
27.518796,9.810488,-0.060945,4.718211,-5.8656926505728855,-0.019743614178531665,0.525,1.575,s9_k2
27.538795,9.820102,-0.06091,4.702212,-5.873819504418508,-0.019732278595869318,0.525,1.5625,s9_k2
27.558794,9.829674,-0.060875,4.686223,-5.8818941363545525,-0.019720943008135296,0.525,1.5625,s9_k2
27.578793,9.839203,-0.060839,4.670243,-5.889818459764039,-0.01970928354117798,0.525,1.5875,s9_k2
27.598793,9.848691,-0.060709,4.672245,-5.888573535328019,-0.01966717986590156,0.525,1.5875,s9_k2
27.618792,9.858175,-0.060516,4.685893,-5.881163604832102,-0.01960467197326074,0.5125,1.5875,s9_k2
27.638791,9.867676,-0.060323,4.699538,-5.8737126210325945,-0.019542163927399735,0.5125,1.5875,s9_k2
27.65879,9.877196,-0.060131,4.713179,-5.8663202784526955,-0.019479979605875882,0.5125,1.5875,s9_k2
27.678789,9.886735,-0.059828,4.747067,-5.848039162632341,-0.019381844667144432,0.5125,1.5875,s9_k2
27.698788,9.896333,-0.059443,4.795883,-5.821693275199624,-0.019257151219845864,0.5125,1.6125,s9_k2
27.718787,9.90602,-0.059058,4.844043,-5.795316197653543,-0.019132457173632454,0.5125,1.6,s9_k2
27.738786,9.915794,-0.058672,4.89157,-5.768805334002382,-0.019007438649421057,0.5125,1.6,s9_k2
27.758786,9.925655,-0.05822,4.950294,-5.735754474362837,-0.018861043145819257,0.525,1.6,s9_k2
27.778785,9.935625,-0.057707,5.018454,-5.696641383423047,-0.01869488974766328,0.525,1.6,s9_k2
27.798784,9.945721,-0.057194,5.085334,-5.657479843005648,-0.01852873531716279,0.525,1.6,s9_k2
27.818783,9.955941,-0.056682,5.150991,-5.6183629860822535,-0.018362903754245024,0.525,1.6,s9_k2
27.838782,9.966283,-0.056149,5.218686,-5.577100315549562,-0.01819026943318506,0.525,1.625,s9_k2
27.858781,9.97675,-0.055597,5.288455,-5.533877448653312,-0.01801148002531902,0.525,1.6125,s9_k2
27.87878,9.987345,-0.055044,5.35691,-5.490477178842932,-0.017832365568844384,0.5375,1.6125,s9_k2
27.898779,9.998067,-0.054491,5.424107,-5.446993581545023,-0.017653249968045664,0.5125,1.6125,s9_k2
27.918779,10.008911,-0.053924,5.492279,-5.402014617164884,-0.017469598618951046,0.5125,1.6125,s10_k2
27.938778,10.019879,-0.053339,5.561864,-5.355127597840175,-0.017280115833169494,0.5125,1.6125,s10_k2
27.958777,10.030974,-0.052755,5.630158,-5.308231279949603,-0.017090955711785583,0.5125,1.6125,s10_k2
27.978776,10.042193,-0.05217,5.697209,-5.2611170518033195,-0.01690147045973955,0.5125,1.6125,s10_k2
27.998775,10.053532,-0.051577,5.764304,-5.213068202200713,-0.01670939271762818,0.525,1.6,s10_k2
28.018774,10.064993,-0.050971,5.83198,-5.163570470153887,-0.01651310289117362,0.525,1.6,s10_k2
28.038773,10.076574,-0.050365,5.898435,-5.11392830927958,-0.016316811792105482,0.525,1.6,s10_k2
28.058772,10.088274,-0.049759,5.963712,-5.064136256329722,-0.016120519435537804,0.525,1.6,s10_k1
28.078772,10.100089,-0.049148,6.028553,-5.013675838663701,-0.015922606247309883,0.525,1.625,s10_k1
28.098771,10.11202,-0.048528,6.093473,-4.962131083856851,-0.01572177653243789,0.525,1.625,s10_k1
28.11877,10.124064,-0.047908,6.157256,-4.9104105562400076,-0.015520945549253956,0.5375,1.6125,s10_k1
28.138769,10.136219,-0.047288,6.219939,-4.8585079394075645,-0.015320113313946494,0.5375,1.6125,s10_k1
28.158768,10.148484,-0.046687,6.279165,-4.808374781711078,-0.01512543443502272,0.5375,1.6125,s10_k1
28.178767,10.160851,-0.046128,5.830155,-4.762388170342903,-0.014944359373365228,0.5375,1.6125,s10_k1
28.198766,10.17232,-0.045568,3.440512,-4.715198659703602,-0.01476295940224344,0.5375,1.6125,s10_k1
28.218765,10.179082,-0.045009,3.283871,-4.6635494897158445,-0.014581882390581351,0.525,1.6125,s10_k1
