time_s,x_m,y_m,yaw_rad,vx_mps,vy_mps,wz_radps
1788870599.7042925,0.6155,3.4532,1.7198452808455043,0.4765,0.0061,0.0375
1788870599.7677598,0.611,3.4824,1.7219898906513391,0.4765,0.0056,0.0345
1788870599.8420842,0.6056,3.5178,1.7250473958521293,0.4765,0.0062,0.0382
1788870599.9009337,0.6013,3.5451,1.7275247745564908,0.4765,0.0071,0.0441
1788870599.9677866,0.5961,3.5776,1.7303099651163423,0.4765,0.0068,0.0429
1788870600.0430517,0.5912,3.6077,1.7330706930727058,0.4765,0.0067,0.0411
1788870600.1174836,0.5846,3.6472,1.7364738774562742,0.4765,0.0066,0.0412
1788870600.1927528,0.5787,3.6824,1.7398827896642812,0.4765,0.0072,0.0448
1788870600.267694,0.5726,3.7177,1.7423537011117183,0.4765,0.0051,0.0316
1788870600.3422925,0.5664,3.7529,1.7445433800163188,0.4766,0.0049,0.0301
1788870600.4179583,0.5602,3.7881,1.74704656345782,0.4765,0.0056,0.0345
1788870600.4983017,0.5546,3.8191,1.7498368847984789,0.4765,0.0075,0.0471
1788870600.5921888,0.5474,3.8584,1.7539059161509654,0.4764,0.0087,0.0552
1788870600.6677735,0.5387,3.9048,1.7592482248418086,0.4764,0.0086,0.0529
1788870600.7421618,0.5318,3.9404,1.7633119305653173,0.4764,0.0085,0.0529
1788870600.8176105,0.525,3.9741,1.7712224475038554,0.4516,0.0177,0.1096
1788870600.8767262,0.5197,3.9996,1.7794706313287514,0.4267,0.0224,0.1382
1788870600.9428878,0.5138,4.0266,1.788676372637196,0.4248,0.0227,0.1402
1788870601.0023897,0.5083,4.0507,1.7966716644178986,0.4249,0.0218,0.134
1788870601.0676038,0.5018,4.0784,1.8053965017131886,0.425,0.0213,0.1317
1788870601.143257,0.4939,4.1107,1.8134473265900135,0.4497,0.0174,0.1078
1788870601.2176187,0.4856,4.1435,1.8196480838269207,0.4511,0.0135,0.0836
1788870601.2926962,0.4768,4.1776,1.8242068821817472,0.4754,0.0096,0.0594
1788870601.352293,0.4695,4.2057,1.8261794453540703,0.4766,0.0055,0.0346
1788870601.4167848,0.4617,4.2352,1.8274823645652225,0.4767,0.0032,0.0199
1788870601.4928677,0.4521,4.272,1.8281085748047423,0.5007,0.0005,0.0028
1788870601.5672147,0.4427,4.3074,1.8281090432400633,0.5017,0.0,0.0
1788870601.6427267,0.4332,4.3439,1.8284697888519876,0.5017,0.0009,0.0054
1788870601.717806,0.4235,4.3803,1.8294577162245107,0.5017,0.002,0.0124
1788870601.791499,0.4142,4.4154,1.8317601935756795,0.4777,0.0052,0.0324
1788870601.8673658,0.4049,4.4499,1.8353632709396621,0.4765,0.0074,0.0456
1788870601.9429739,0.4003,4.467,1.8352361616258097,0.0016,0.0,0.0
1788870602.0169885,0.4003,4.4669,1.8351938246974264,-0.0022,0.0,0.0
1788870602.09336,0.4003,4.4668,1.8351588655409188,-0.0015,0.0,0.0
1788870602.1679177,0.4003,4.4667,1.8354112257274908,-0.001,0.0,0.0
1788870602.243033,0.4004,4.4666,1.835395627097482,-0.0007,0.0,0.0
1788870602.3179212,0.4004,4.4666,1.8353849556088442,-0.0005,0.0,0.0
1788870602.3931005,0.4004,4.4666,1.8353794450218344,-0.0003,0.0,0.0
1788870602.4676082,0.4004,4.4665,1.835374501603864,-0.0002,0.0,0.0
1788870602.5430791,0.4004,4.4665,1.8353739940493112,-0.0002,0.0,0.0
1788870602.619625,0.4004,4.4665,1.8353696073100119,-0.0001,0.0,0.0
1788870602.704041,0.4004,4.4665,1.8353691049987013,-0.0001,0.0,0.0
1788870602.817234,0.4004,4.4665,1.8353691049987013,0.0,0.0,0.0
1788870602.9172034,0.4004,4.4665,1.8353647621393794,0.0,0.0,0.0
1788870602.993249,0.4004,4.4665,1.8353647621393794,0.0,0.0,0.0
1788870603.0680826,0.4004,4.4665,1.8353647621393794,0.0,0.0,0.0
1788870603.1425135,0.4004,4.4665,1.8353647621393794,0.0,0.0,0.0
1788870603.2175972,0.4004,4.4665,1.8353647621393794,0.0,0.0,0.0
1788870603.2766156,0.4004,4.4665,1.8353647621393794,0.0,0.0,0.0
1788870603.342506,0.4004,4.4665,1.8353647621393794,0.0,0.0,0.0
1788870603.4164693,0.4004,4.4665,1.8353647621393794,0.0,0.0,0.0
1788870603.4871619,0.4004,4.4665,1.835364265070983,0.0,0.0,0.0
1788870603.5587935,0.4004,4.4665,1.835364265070983,0.0,0.0,0.0
1788870603.6419885,0.4004,4.4665,1.835364265070983,0.0,0.0,0.0
1788870603.7182114,0.4004,4.4665,1.835364265070983,0.0,0.0,0.0
1788870603.792669,0.4004,4.4665,1.835364265070983,0.0,0.0,0.0
1788870603.867554,0.4004,4.4665,1.835364265070983,0.0,0.0,0.0
1788870603.928194,0.4004,4.4665,1.835364265070983,0.0,0.0,0.0
1788870603.9928484,0.4004,4.4665,1.835364265070983,0.0,0.0,0.0
1788870604.0683253,0.4004,4.4665,1.835364265070983,0.0,0.0,0.0
1788870604.1418982,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870604.2176154,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870604.2925367,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870604.3671227,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870604.4284446,0.4004,4.4665,1.835364265070983,0.0,0.0,0.0
1788870604.4929476,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870604.5678592,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870604.6426468,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870604.7178364,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870604.7927043,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870604.8666344,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870604.9264343,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870604.9927382,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870605.0675876,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870605.128632,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870605.192148,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870605.2673554,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870605.3254821,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870605.3922784,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870605.4509103,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870605.517369,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870605.5929265,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870605.653267,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870605.7170453,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870605.7922149,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870605.8519056,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870605.9178596,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870605.9924555,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870606.067398,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870606.1427474,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870606.2177815,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870606.2759843,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870606.3424618,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870606.4006212,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870606.4677572,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870606.5424757,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870606.6167169,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870606.692365,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870606.767797,0.4005,4.4665,1.835364265070983,0.0,0.0,0.0
1788870606.8421242,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870606.9009464,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870606.9672396,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870607.0426683,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870607.117493,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870607.1920667,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870607.2675154,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870607.3269453,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870607.3920774,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870607.4515247,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870607.5172298,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870607.5925655,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870607.6673834,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870607.7280896,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870607.792328,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870607.8675592,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870607.9429343,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.0026834,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.067509,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.1424136,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.2025924,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.2680202,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.326923,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.392401,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.452683,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.5174582,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.5925164,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.6676753,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.7270865,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.792373,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.8543348,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.9175856,0.4006,4.4665,1.835364265070983,0.0,0.0,0.0
1788870608.992978,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870609.0522726,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870609.1183038,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870609.1928775,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870609.2677336,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870609.3431602,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870609.4178078,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870609.4926255,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870609.5676272,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870609.6434474,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870609.7174153,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870609.7927294,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870609.8674748,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870609.9430032,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870610.017752,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870610.0921674,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870610.1514437,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870610.2177045,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870610.2926168,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870610.367976,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870610.4430923,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870610.5172076,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870610.5770433,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870610.643137,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870610.7181616,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870610.7934656,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870610.867962,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870610.9425278,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870611.008394,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870611.0768595,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870611.143045,0.4007,4.4665,1.835364265070983,0.0,0.0,0.0
1788870611.2181516,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870611.3172448,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870611.400611,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870611.4839633,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870611.5580533,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870611.6422074,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870611.722887,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870611.7930515,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870611.8547082,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870611.9180305,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870611.9914374,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870612.0674753,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870612.1424603,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870612.2176807,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870612.2926729,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870612.3673701,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870612.4432755,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870612.517545,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870612.5928042,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870612.6754477,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870612.7423224,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870612.8179674,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870612.8929217,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870612.9682417,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870613.0307636,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870613.0952075,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870613.1672637,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870613.242774,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870613.317856,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870613.3925743,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870613.454161,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870613.517303,0.4008,4.4665,1.835364265070983,0.0,0.0,0.0
1788870613.5921965,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870613.6680005,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870613.7429485,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870613.8169184,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870613.8932722,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870613.9674487,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870614.042502,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870614.1186216,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870614.1928432,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870614.2674785,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870614.3294957,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870614.3943725,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870614.4973993,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870614.5685744,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870614.6433268,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870614.7175791,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870614.7924795,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870614.8677726,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870614.9434505,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870615.0184295,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870615.0925915,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870615.1684785,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870615.2425945,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870615.3176036,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870615.3930955,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870615.467313,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870615.542843,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870615.6179,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870615.6927683,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870615.767736,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870615.842595,0.4009,4.4665,1.835364265070983,0.0,0.0,0.0
1788870615.917853,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870615.9926326,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870616.0685778,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870616.142905,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870616.2181377,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870616.2918966,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870616.3677394,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870616.4432082,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870616.5183315,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870616.59288,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870616.6676164,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870616.7427478,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870616.8033328,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870616.867839,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870616.9425914,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870617.0170405,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870617.077997,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870617.1414378,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870617.2045357,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870617.268048,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870617.34202,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870617.417532,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870617.4930823,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870617.5678527,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870617.642369,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870617.7174764,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870617.7932038,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870617.8677557,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870617.9299293,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870617.993031,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870618.0673609,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870618.1431615,0.401,4.4665,1.835364265070983,0.0,0.0,0.0
1788870618.217713,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870618.2923062,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870618.3675492,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870618.4423842,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870618.5033507,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870618.5674586,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870618.6283426,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870618.6925,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870618.7684016,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870618.8420544,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870618.917087,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870618.9926987,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870619.0677898,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870619.142622,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870619.2177598,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870619.2919188,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870619.367562,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870619.4293044,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870619.492778,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870619.5676606,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870619.6425862,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870619.7178855,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870619.7924473,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870619.8673248,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870619.926803,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870619.9929683,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870620.0680275,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870620.142256,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870620.2177763,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870620.2925725,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870620.367791,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870620.4429057,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870620.5180242,0.4011,4.4665,1.835364265070983,0.0,0.0,0.0
1788870620.5926871,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870620.6678078,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870620.7426298,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870620.8169515,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870620.8777096,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870620.9429252,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870621.017806,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870621.0920444,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870621.1676242,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870621.2428946,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870621.3181436,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870621.3926158,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870621.468092,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870621.5430207,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870621.6172533,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870621.6919203,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870621.7680523,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870621.842447,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870621.9179223,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870621.992365,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870622.067546,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870622.1435342,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870622.217993,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870622.2927651,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870622.367149,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870622.4422328,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870622.5178468,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870622.5923743,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870622.667849,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870622.74272,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870622.8175223,0.4012,4.4665,1.835364265070983,0.0,0.0,0.0
1788870622.8925867,0.4013,4.4665,1.835364265070983,0.0,0.0,0.0
1788870622.9677606,0.4013,4.4665,1.835364265070983,0.0,0.0,0.0
1788870623.0429223,0.4013,4.4665,1.835364265070983,0.0,0.0,0.0
1788870623.1179795,0.4013,4.4665,1.835364265070983,0.0,0.0,0.0
