time_s,throttle_command,steering_command
1788870495.940429,nan,0.029398217797279358
1788870495.940497,0.01945715956389904,nan
1788870495.965539,nan,0.029398217797279358
1788870495.9655695,0.01945715956389904,nan
1788870495.9904182,nan,0.029398217797279358
1788870495.9904456,0.01945715956389904,nan
1788870496.015357,nan,0.026160886511206627
1788870496.01539,0.019506124779582024,nan
1788870496.0403812,nan,0.026160886511206627
1788870496.0404167,0.019506124779582024,nan
1788870496.0653076,nan,0.02547607384622097
1788870496.065332,0.019516482949256897,nan
1788870496.0912633,nan,0.02547607384622097
1788870496.0912902,0.019516482949256897,nan
1788870496.1153946,nan,0.02547607384622097
1788870496.115422,0.019516482949256897,nan
1788870496.1404383,nan,0.03677571564912796
1788870496.1404722,0.019345570355653763,nan
1788870496.165494,nan,0.03677571564912796
1788870496.1655233,0.019345570355653763,nan
1788870496.1905196,nan,0.04175196960568428
1788870496.1905777,0.01927030272781849,nan
1788870496.2154343,nan,0.04175196960568428
1788870496.2154586,0.01927030272781849,nan
1788870496.2404506,nan,0.04175196960568428
1788870496.2404811,0.01927030272781849,nan
1788870496.2654371,nan,0.04222097992897034
1788870496.2654603,0.019263209775090218,nan
1788870496.2904232,nan,0.04222097992897034
1788870496.2904572,0.019263209775090218,nan
1788870496.315381,nan,0.042899005115032196
1788870496.3154116,0.019252954050898552,nan
1788870496.3404374,nan,0.042899005115032196
1788870496.3404672,0.019252954050898552,nan
1788870496.365427,nan,0.042899005115032196
1788870496.3654764,0.019252954050898552,nan
1788870496.3903964,nan,0.052162569016218185
1788870496.3904657,0.01911284029483795,nan
1788870496.4154944,nan,0.052162569016218185
1788870496.4155777,0.01911284029483795,nan
1788870496.440532,nan,0.05576266720890999
1788870496.440569,0.019058385863900185,nan
1788870496.4655924,nan,0.05576266720890999
1788870496.4656193,0.019058385863900185,nan
1788870496.4905274,nan,0.05576266720890999
1788870496.4905612,0.019058385863900185,nan
1788870496.5157793,nan,0.053603146225214005
1788870496.5159042,0.0190910492092371,nan
1788870496.5408623,nan,0.053603146225214005
1788870496.5409038,0.0190910492092371,nan
1788870496.5653543,nan,0.05185595527291298
1788870496.5653794,0.019117476418614388,nan
1788870496.5904884,nan,0.05185595527291298
1788870496.590524,0.019117476418614388,nan
1788870496.6154816,nan,0.05185595527291298
1788870496.6155093,0.019117476418614388,nan
1788870496.64045,nan,0.04924849048256874
1788870496.6405158,0.019156916067004204,nan
1788870496.6654809,nan,0.04924849048256874
1788870496.6655066,0.019156916067004204,nan
1788870496.690452,nan,0.04709674417972565
1788870496.690481,0.019189462065696716,nan
1788870496.7154746,nan,0.04709674417972565
1788870496.7155066,0.019189462065696716,nan
1788870496.74051,nan,0.04709674417972565
1788870496.7405345,0.019189462065696716,nan
1788870496.765476,nan,0.0539146289229393
1788870496.7655106,0.019086338579654694,nan
1788870496.7904854,nan,0.0539146289229393
1788870496.790518,0.019086338579654694,nan
1788870496.8154519,nan,0.055657077580690384
1788870496.815475,0.019059982150793076,nan
1788870496.840576,nan,0.055657077580690384
1788870496.840606,0.019059982150793076,nan
1788870496.8655097,nan,0.055657077580690384
1788870496.8655403,0.019059982150793076,nan
1788870496.890431,nan,0.052245255559682846
1788870496.8904684,0.01911158859729767,nan
1788870496.9154806,nan,0.052245255559682846
1788870496.9155066,0.01911158859729767,nan
1788870496.9405816,nan,0.052245255559682846
1788870496.9406593,0.01911158859729767,nan
1788870496.9653833,nan,0.04858981817960739
1788870496.9654093,0.01916687935590744,nan
1788870496.9905689,nan,0.04858981817960739
1788870496.9906075,0.01916687935590744,nan
1788870497.0152812,nan,0.045644160360097885
1788870497.0153365,0.019211431965231895,nan
1788870497.0405142,nan,0.045644160360097885
1788870497.0405474,0.019211431965231895,nan
1788870497.065476,nan,0.045644160360097885
1788870497.0655031,0.019211431965231895,nan
1788870497.0906577,nan,0.03963262960314751
1788870497.0906842,0.019302358850836754,nan
1788870497.1154249,nan,0.03963262960314751
1788870497.1154602,0.019302358850836754,nan
1788870497.1404727,nan,0.03963262960314751
1788870497.1405098,0.019302358850836754,nan
1788870497.1654494,nan,0.035590026527643204
1788870497.165477,0.019363505765795708,nan
1788870497.1904361,nan,0.035590026527643204
1788870497.1904664,0.019363505765795708,nan
1788870497.2153971,nan,0.04417065158486366
1788870497.215429,0.019233720377087593,nan
1788870497.2404428,nan,0.04417065158486366
1788870497.2404792,0.019233720377087593,nan
1788870497.2655246,nan,0.04417065158486366
1788870497.2655575,0.019233720377087593,nan
1788870497.2904377,nan,0.044897615909576416
1788870497.2904725,0.019222725182771683,nan
1788870497.3154466,nan,0.044897615909576416
1788870497.3154778,0.019222725182771683,nan
1788870497.3404899,nan,0.044897615909576416
1788870497.3405156,0.019222725182771683,nan
1788870497.3655517,nan,0.05445846915245056
1788870497.365591,0.01907811313867569,nan
1788870497.3905373,nan,0.05445846915245056
1788870497.3905652,0.01907811313867569,nan
1788870497.4154496,nan,0.05445846915245056
1788870497.415486,0.01907811313867569,nan
1788870497.440453,nan,0.053057022392749786
1788870497.440488,0.019099310040473938,nan
1788870497.4655428,nan,0.053057022392749786
1788870497.4655893,0.019099310040473938,nan
1788870497.4905488,nan,0.053057022392749786
1788870497.49058,0.019099310040473938,nan
1788870497.515514,nan,0.06090668961405754
1788870497.5155501,0.01898058131337166,nan
1788870497.5405705,nan,0.06090668961405754
1788870497.5406046,0.01898058131337166,nan
1788870497.5654814,nan,0.06090668961405754
1788870497.5655205,0.01898058131337166,nan
1788870497.590446,nan,0.05977673828601837
1788870497.59048,0.018997672945261,nan
1788870497.615475,nan,0.05977673828601837
1788870497.6155033,0.018997672945261,nan
1788870497.64043,nan,0.05977673828601837
1788870497.640462,0.018997672945261,nan
1788870497.665708,nan,0.05488990992307663
1788870497.6657794,0.019071586430072784,nan
1788870497.6904635,nan,0.05488990992307663
1788870497.6905248,0.019071586430072784,nan
1788870497.7159233,nan,0.05488990992307663
1788870497.7159555,0.019071586430072784,nan
1788870497.740566,nan,0.048681292682886124
1788870497.7405999,0.019165493547916412,nan
1788870497.7654283,nan,0.048681292682886124
1788870497.765458,0.019165493547916412,nan
1788870497.790413,nan,0.042017776519060135
1788870497.790449,0.01926628313958645,nan
1788870497.815363,nan,0.042017776519060135
1788870497.8153949,0.01926628313958645,nan
1788870497.840424,nan,0.042017776519060135
1788870497.8404524,0.01926628313958645,nan
1788870497.8653793,nan,0.046718716621398926
1788870497.865411,0.019195178523659706,nan
1788870497.8904557,nan,0.046718716621398926
1788870497.8904817,0.019195178523659706,nan
1788870497.915395,nan,0.04567709192633629
1788870497.9154613,0.01921093463897705,nan
1788870497.9404733,nan,0.04567709192633629
1788870497.940507,0.01921093463897705,nan
1788870497.965634,nan,0.04567709192633629
1788870497.9657516,0.01921093463897705,nan
1788870497.990435,nan,0.04017491266131401
1788870497.9904668,0.01929415576159954,nan
1788870498.0154974,nan,0.04017491266131401
1788870498.015524,0.01929415576159954,nan
1788870498.040466,nan,0.04017491266131401
1788870498.040499,0.01929415576159954,nan
1788870498.0653806,nan,0.045986007899045944
1788870498.065417,0.01920626126229763,nan
1788870498.090418,nan,0.045986007899045944
1788870498.09045,0.01920626126229763,nan
1788870498.115615,nan,0.045986007899045944
1788870498.115647,0.01920626126229763,nan
1788870498.1403866,nan,0.043157342821359634
1788870498.140413,0.019249046221375465,nan
1788870498.1654966,nan,0.043157342821359634
1788870498.165585,0.019249046221375465,nan
1788870498.1904268,nan,0.03843207657337189
1788870498.190512,0.019320517778396606,nan
1788870498.2156005,nan,0.03843207657337189
1788870498.215629,0.019320517778396606,nan
1788870498.2405512,nan,0.03843207657337189
1788870498.2405777,0.019320517778396606,nan
1788870498.2654896,nan,0.04483257979154587
1788870498.2655144,0.019223708659410477,nan
1788870498.290499,nan,0.04483257979154587
1788870498.290524,0.019223708659410477,nan
1788870498.3153784,nan,0.04255402833223343
1788870498.3154087,0.019258171319961548,nan
1788870498.3404493,nan,0.04255402833223343
1788870498.3404813,0.019258171319961548,nan
1788870498.3655891,nan,0.04255402833223343
1788870498.365617,0.019258171319961548,nan
1788870498.3905718,nan,0.0500827431678772
1788870498.3906114,0.019144296646118164,nan
1788870498.4155238,nan,0.0500827431678772
1788870498.4155986,0.019144296646118164,nan
1788870498.4404051,nan,0.06134693697094917
1788870498.4404821,0.018973922356963158,nan
1788870498.4655879,nan,0.06134693697094917
1788870498.4656205,0.018973922356963158,nan
1788870498.4905791,nan,0.06134693697094917
1788870498.490609,0.018973922356963158,nan
1788870498.5156057,nan,0.05914580449461937
1788870498.5156329,0.019007215276360512,nan
1788870498.5407166,nan,0.05914580449461937
1788870498.5408034,0.019007215276360512,nan
1788870498.5657578,nan,0.05914580449461937
1788870498.5657933,0.019007215276360512,nan
1788870498.5905788,nan,0.06558743864297867
1788870498.5906234,0.01890978217124939,nan
1788870498.6155937,nan,0.06558743864297867
1788870498.6156301,0.01890978217124939,nan
1788870498.640626,nan,0.06558743864297867
1788870498.6406531,0.01890978217124939,nan
1788870498.6654336,nan,0.07263749837875366
1788870498.6654682,0.018803147599101067,nan
1788870498.690808,nan,0.07263749837875366
1788870498.6910722,0.018803147599101067,nan
1788870498.7155185,nan,0.07263749837875366
1788870498.7155447,0.018803147599101067,nan
1788870498.7404075,nan,0.06752505898475647
1788870498.7404342,0.01888047531247139,nan
1788870498.765672,nan,0.06752505898475647
1788870498.7657068,0.01888047531247139,nan
1788870498.790573,nan,0.06752505898475647
1788870498.7906077,0.01888047531247139,nan
1788870498.815509,nan,0.07176026701927185
1788870498.8155463,0.01881641522049904,nan
1788870498.8405943,nan,0.07176026701927185
1788870498.8406286,0.01881641522049904,nan
1788870498.8655348,nan,0.07176026701927185
1788870498.8655725,0.01881641522049904,nan
1788870498.8905947,nan,0.06464145332574844
1788870498.890634,0.018924091011285782,nan
1788870498.9156451,nan,0.06464145332574844
1788870498.9156795,0.018924091011285782,nan
1788870498.940668,nan,0.06464145332574844
1788870498.9407027,0.018924091011285782,nan
1788870498.9655998,nan,0.06776876002550125
1788870498.9657023,0.01887678913772106,nan
1788870498.9906144,nan,0.06776876002550125
1788870498.9906633,0.01887678913772106,nan
1788870499.016574,nan,0.06776876002550125
1788870499.0166805,0.01887678913772106,nan
1788870499.0406256,nan,0.06181227043271065
1788870499.0406659,0.018966883420944214,nan
1788870499.0655391,nan,0.06181227043271065
1788870499.0655737,0.018966883420944214,nan
1788870499.0901875,nan,0.0783417597413063
1788870499.0902257,0.01871686801314354,nan
1788870499.115658,nan,0.0783417597413063
1788870499.1156907,0.01871686801314354,nan
1788870499.1405828,nan,0.0783417597413063
1788870499.1406307,0.01871686801314354,nan
1788870499.1654997,nan,0.07493152469396591
1788870499.165575,0.018768450245261192,nan
1788870499.1905391,nan,0.07493152469396591
1788870499.1905725,0.018768450245261192,nan
1788870499.2163744,nan,0.07493152469396591
1788870499.2164025,0.018768450245261192,nan
1788870499.2405362,nan,0.07855095714330673
1788870499.2405667,0.018713705241680145,nan
1788870499.265723,nan,0.07855095714330673
1788870499.265758,0.018713705241680145,nan
1788870499.2907429,nan,0.07855095714330673
1788870499.2907712,0.018713705241680145,nan
1788870499.3155131,nan,0.08344274014234543
1788870499.3155391,0.018639713525772095,nan
1788870499.3405135,nan,0.08344274014234543
1788870499.3405442,0.018639713525772095,nan
1788870499.3656569,nan,0.08344274014234543
1788870499.3657002,0.018639713525772095,nan
1788870499.3905206,nan,0.08962947875261307
1788870499.390567,0.01854613795876503,nan
1788870499.4156632,nan,0.08962947875261307
1788870499.4157557,0.01854613795876503,nan
1788870499.4430063,nan,0.08962947875261307
1788870499.4430535,0.01854613795876503,nan
1788870499.467174,nan,0.08962947875261307
1788870499.467224,0.01854613795876503,nan
1788870499.4904659,nan,0.09518378973007202
1788870499.4905152,0.018462127074599266,nan
1788870499.5152724,nan,0.09966900199651718
1788870499.5153465,0.018394285812973976,nan
1788870499.5408497,nan,0.09966900199651718
1788870499.5409446,0.018394285812973976,nan
1788870499.5657043,nan,0.09966900199651718
1788870499.5657423,0.018394285812973976,nan
1788870499.5905545,nan,0.09787080436944962
1788870499.590586,0.018421484157443047,nan
1788870499.6156187,nan,0.09787080436944962
1788870499.6156533,0.018421484157443047,nan
1788870499.64027,nan,0.1005229726433754
1788870499.640327,0.01838136836886406,nan
1788870499.6656008,nan,0.1005229726433754
1788870499.665638,0.01838136836886406,nan
1788870499.690551,nan,0.1005229726433754
1788870499.690582,0.01838136836886406,nan
1788870499.7156396,nan,0.10438050329685211
1788870499.7156665,0.01832302287220955,nan
1788870499.740518,nan,0.10438050329685211
1788870499.7405493,0.01832302287220955,nan
1788870499.7656457,nan,0.10438050329685211
1788870499.7657382,0.01832302287220955,nan
1788870499.7906485,nan,0.10896577686071396
1788870499.7907329,0.018253669142723083,nan
1788870499.815696,nan,0.10896577686071396
1788870499.8157358,0.018253669142723083,nan
1788870499.840632,nan,0.10896577686071396
1788870499.8406973,0.018253669142723083,nan
1788870499.865423,nan,0.11344000697135925
1788870499.865455,0.018185993656516075,nan
1788870499.8905497,nan,0.11344000697135925
1788870499.8905761,0.018185993656516075,nan
1788870499.9154272,nan,0.11344000697135925
1788870499.915454,0.018185993656516075,nan
1788870499.9404435,nan,0.11670532822608948
1788870499.940469,0.018136605620384216,nan
1788870499.9653997,nan,0.11670532822608948
1788870499.9654324,0.018136605620384216,nan
1788870499.9906225,nan,0.11670532822608948
1788870499.9907117,0.018136605620384216,nan
1788870500.0153856,nan,0.10602813214063644
1788870500.0154192,0.018298102542757988,nan
1788870500.0404341,nan,0.10602813214063644
1788870500.0404685,0.018298102542757988,nan
1788870500.0654025,nan,0.10602813214063644
1788870500.0654433,0.018298102542757988,nan
1788870500.0905209,nan,0.105107881128788
1788870500.0905542,0.01831202208995819,nan
1788870500.1154857,nan,0.105107881128788
1788870500.115509,0.01831202208995819,nan
1788870500.140374,nan,0.11082177609205246
1788870500.1404407,0.018225597217679024,nan
1788870500.1653845,nan,0.11082177609205246
1788870500.16541,0.018225597217679024,nan
1788870500.190392,nan,0.11082177609205246
1788870500.1904244,0.018225597217679024,nan
1788870500.2153764,nan,0.1138072982430458
1788870500.2154076,0.01818043924868107,nan
1788870500.240441,nan,0.1138072982430458
1788870500.240471,0.01818043924868107,nan
1788870500.2653203,nan,0.12107820808887482
