fixed_step,fixed_time_s,speed_mps,body_vx_mps,body_vy_mps,applied_steering_rad,applied_throttle_norm,recovered_front_force_n,recovered_rear_force_n,front_proxy_n,rear_proxy_n,front_load_n,rear_load_n,max_abs_forward_slip,max_abs_sideways_slip,front_forward_curve_demand,rear_forward_curve_demand,front_sideways_curve_demand,rear_sideways_curve_demand,front_combined_curve_demand,rear_combined_curve_demand,runtime_body_yaw_inertia_kgm2,wheel0_load_n,wheel0_sideways_slip,wheel0_forward_slip,wheel0_sideways_curve,wheel0_forward_curve,wheel0_omega_radps,wheel0_domega_radps2,wheel0_effective_inertia_kgm2,wheel0_forward_force_from_torque_n,wheel0_motor_torque_nm,wheel0_brake_torque_nm,wheel0_steer_angle_deg,wheel0_sprung_mass_kg,wheel0_world_pose_y_m,wheel1_load_n,wheel1_sideways_slip,wheel1_forward_slip,wheel1_sideways_curve,wheel1_forward_curve,wheel1_omega_radps,wheel1_domega_radps2,wheel1_effective_inertia_kgm2,wheel1_forward_force_from_torque_n,wheel1_motor_torque_nm,wheel1_brake_torque_nm,wheel1_steer_angle_deg,wheel1_sprung_mass_kg,wheel1_world_pose_y_m,wheel2_load_n,wheel2_sideways_slip,wheel2_forward_slip,wheel2_sideways_curve,wheel2_forward_curve,wheel2_omega_radps,wheel2_domega_radps2,wheel2_effective_inertia_kgm2,wheel2_forward_force_from_torque_n,wheel2_motor_torque_nm,wheel2_brake_torque_nm,wheel2_steer_angle_deg,wheel2_sprung_mass_kg,wheel2_world_pose_y_m,wheel3_load_n,wheel3_sideways_slip,wheel3_forward_slip,wheel3_sideways_curve,wheel3_forward_curve,wheel3_omega_radps,wheel3_domega_radps2,wheel3_effective_inertia_kgm2,wheel3_forward_force_from_torque_n,wheel3_motor_torque_nm,wheel3_brake_torque_nm,wheel3_steer_angle_deg,wheel3_sprung_mass_kg,wheel3_world_pose_y_m
18737,18.736,5.149396115,-0.1263636308,0.02928380964,0.06283185,0.45,3.385898568,5.350233138,4.297797756,7.697616332,12.1717115,21.9019808,0.5504419,0.00369854458,0.464,0.464,0.3530972416,0.3514575418,0.5830726044,0.5820810972,0.09572862,3.255158,0.00369854458,0.5504419,0.369854458,0.464,192.0414832,0.257326332,0.000366,2.364961242,48.1499977,0,-3.68419218,0.8171962,0.0589683838,8.9165535,0.003469797,0.5292284,0.3469797,0.464,191.4701019,-0.6389207264,0.000366,4.791628439,48.1499977,0,-3.51956439,0.8160177,0.0589531325,8.067943,0.00360422255,0.5502259,0.360422255,0.464,191.529722,0.2621972089,0.000366,4.533410918,48.1499977,0,0,0.918993354,0.0589684471,13.8340378,0.00346229365,0.52852,0.346229365,0.464,190.947743,-0.6506828773,0.000366,7.005086547,48.1499977,0,0,0.9177926,0.05895291
18738,18.7370014,5.153372392,-0.1264291483,0.02929217074,0.06283185,0.45,3.391412584,5.359200756,4.291614164,7.695795786,12.14336248,21.876646,0.5501005,0.003702077,0.464,0.464,0.3534123412,0.3517813373,0.5832634764,0.5822766604,0.09571942,3.23497748,0.003702077,0.5501005,0.3702077,0.464,192.0425315,0.2691401329,0.000366,2.360446242,48.1499977,0,-3.68419218,0.817195356,0.0589682423,8.908385,0.003473133,0.528868556,0.3473133,0.464,191.4701657,-0.6280901281,0.000366,4.791290578,48.1499977,0,-3.51956439,0.816019,0.05895301,8.047706,0.0036076298,0.5498843,0.36076298,0.464,191.5308341,0.273615084,0.000366,4.5286277,48.1499977,0,0,0.918992,0.05896829,13.82894,0.003465545,0.528159857,0.3465545,0.464,190.9476403,-0.6402399827,0.000366,7.005456619,48.1499977,0,0,0.917793632,0.05895278
18739,18.738,5.157347532,-0.1264972505,0.02930133407,0.06283185,0.45,3.397031776,5.36697903,4.298699172,7.711752025,12.141807,21.8811227,0.5497628,0.00370856887,0.464,0.464,0.3540411384,0.3524385897,0.583644693,0.5826739736,0.09571095,3.232629,0.00370856887,0.5497628,0.370856887,0.464,192.0431504,0.2812078039,0.000366,2.35774895,48.1499977,0,-3.68419218,0.8171954,0.0589679964,8.909178,0.00347939669,0.5285122,0.347939669,0.464,191.4701239,-0.6169121676,0.000366,4.791398728,48.1499977,0,-3.51956439,0.8160195,0.05895273,8.048298,0.003614337,0.54954654,0.3614337,0.464,191.5312561,0.2854845238,0.000366,4.526765846,48.1499977,0,0,0.918991446,0.0589680634,13.8328247,0.00347205,0.5278024,0.347205,0.464,190.9473848,-0.6294827239,0.000366,7.006472583,48.1499977,0,0,0.9177935,0.0589525253
18740,18.739,5.1613278,-0.1265712044,0.02932388451,0.06283185,0.45,3.401536779,5.374819131,4.314571681,7.729486062,12.16867388,21.9020839,0.5494243,0.00371402875,0.464,0.464,0.3545638353,0.3529109877,0.5839619108,0.5829598316,0.09570328,3.23927188,0.00371402875,0.5494243,0.371402875,0.464,192.0430299,0.2939638435,0.000366,2.358180106,48.1499977,0,-3.68419218,0.817195654,0.058968015,8.929402,0.00348455226,0.5281559,0.348455226,0.464,191.4689384,-0.6051367444,0.000366,4.796348679,48.1499977,0,-3.51956439,0.8160199,0.0589527562,8.053411,0.00361925922,0.5492072,0.361925922,0.464,191.5311535,0.2978581419,0.000366,4.527123941,48.1499977,0,0,0.9189912,0.05896809,13.8486729,0.00347668538,0.527444839,0.347668538,0.464,190.9463743,-0.61817204,0.000366,7.010684391,48.1499977,0,0,0.9177933,0.05895253
18741,18.7400017,5.165297568,-0.1266332796,0.02932474708,0.06283185,0.45,3.407653469,5.38367625,4.305311661,7.724846017,12.12983733,21.8647765,0.5490834,0.0037180793,0.464,0.464,0.3549356471,0.3533009366,0.5841877383,0.5831959806,0.09569705,3.21604633,0.0037180793,0.5490834,0.37180793,0.464,192.0443086,0.3066297947,0.000366,2.352683618,48.1499977,0,-3.68419218,0.817195,0.0589677431,8.913791,0.00348848221,0.52779603,0.348848221,0.464,191.4693343,-0.593518369,0.000366,4.794599315,48.1499977,0,-3.51956439,0.8160186,0.0589524843,8.030136,0.003623323,0.5488661,0.3623323,0.464,191.5324447,0.3103195184,0.000366,4.521575475,48.1499977,0,0,0.91899246,0.0589678027,13.8346405,0.003480588,0.5270847,0.3480588,0.464,190.946745,-0.6068464369,0.000366,7.009043338,48.1499977,0,0,0.9177939,0.0589522459
18742,18.7410011,5.169274579,-0.1267069652,0.02934514601,0.06283185,0.45,3.412333833,5.39098824,4.325361259,7.752280441,12.16260547,21.9006468,0.548747,0.003725124,0.464,0.464,0.3556278521,0.3539749539,0.5846085606,0.5836045476,0.09569224,3.23011947,0.003725124,0.548747,0.3725124,0.464,192.044053,0.3198364231,0.000366,2.353684388,48.1499977,0,-3.68419218,0.817193747,0.05896775,8.932486,0.00349522149,0.527441263,0.349522149,0.464,191.46844,-0.5814852451,0.000366,4.798314104,48.1499977,0,-3.51956439,0.81601876,0.0589524433,8.044192,0.00363028725,0.5485293,0.363028725,0.464,191.5322017,0.3231915325,0.000366,4.522525073,48.1499977,0,0,0.9189923,0.05896781,13.8564548,0.003487189,0.5267291,0.3487189,0.464,190.9456465,-0.5949499401,0.000366,7.013624244,48.1499977,0,0,0.917795241,0.0589522347
18743,18.742,5.173242406,-0.1267683313,0.02934543491,0.06283185,0.45,3.418145889,5.400025629,4.317480323,7.746979219,12.12821429,21.8648442,0.548406,0.00372916344,0.464,0.464,0.3559864807,0.3543121162,0.5848267901,0.583809109,0.0956890061,3.20537829,0.00372916344,0.548406,0.372916344,0.464,192.0453568,0.3331512674,0.000366,2.34807738,48.1499977,0,-3.68419218,0.81719327,0.058967337,8.922836,0.00349904713,0.527082443,0.349904713,0.464,191.4686054,-0.5691389159,0.000366,4.797536425,48.1499977,0,-3.51956439,0.81602025,0.05895206,8.020912,0.00363378925,0.5481882,0.363378925,0.464,191.5334416,0.3362464316,0.000366,4.517190351,48.1499977,0,0,0.9189907,0.058967378,13.8439322,0.00349058979,0.5263692,0.349058979,0.464,190.9458894,-0.5830230194,0.000366,7.012520808,48.1499977,0,0,0.917795539,0.0589518137
18744,18.743,5.177223678,-0.1268499326,0.02938101196,0.06283185,0.45,3.422220259,5.406723227,4.3478355,7.784271197,12.189434,21.9276255,0.548069954,0.00373615418,0.464,0.464,0.356688875,0.3549983648,0.5852546058,0.5842258459,0.09568756,3.234398,0.00373615418,0.548069954,0.373615418,0.464,192.0442572,0.3467089176,0.000366,2.352652418,48.1499977,0,-3.68419218,0.817196131,0.0589675345,8.955036,0.00350575312,0.526727259,0.350575312,0.464,191.4668419,-0.5566873472,0.000366,4.804931559,48.1499977,0,-3.51956439,0.8160175,0.0589521974,8.049897,0.00364085776,0.547851563,0.364085776,0.464,191.5322918,0.34948557,0.000366,4.521980355,48.1499977,0,0,0.918993354,0.0589675941,13.8777285,0.00349727133,0.5260135,0.349727133,0.464,190.9440359,-0.5708651013,0.000366,7.020299369,48.1499977,0,0,0.9177928,0.0589519627
18745,18.7440014,5.181187644,-0.1269072554,0.02937786543,0.06283185,0.45,3.42846212,5.416708786,4.325356889,7.761809194,12.12226181,21.8575228,0.5477264,0.003737958,0.464,0.464,0.3568110437,0.3551092805,0.5853290706,0.5842932492,0.0956879556,3.19329381,0.003737958,0.5477264,0.3737958,0.464,192.0461495,0.3607771382,0.000366,2.344546987,48.1499977,0,-3.68419218,0.817195356,0.05896727,8.928968,0.00350736734,0.526365757,0.350736734,0.464,191.4675572,-0.5437321858,0.000366,4.801820532,48.1499977,0,-3.51956439,0.8160182,0.0589519739,8.00576,0.003642062,0.5475077,0.3642062,0.464,191.534337,0.3632379991,0.000366,4.51322904,48.1499977,0,0,0.9189928,0.0589673147,13.8517628,0.00349851628,0.525651157,0.349851628,0.464,190.9447448,-0.5582002602,0.000366,7.017216767,48.1499977,0,0,0.917793453,0.0589517429
18746,18.745,5.185156095,-0.1269759999,0.02938794611,0.06283185,0.45,3.433732964,5.423923944,4.34447339,7.788791326,12.1475345,21.8798695,0.54739213,0.00374640967,0.464,0.464,0.3576423998,0.3559797889,0.5858362281,0.5848227168,0.09569006,3.2043395,0.00374640967,0.54739213,0.374640967,0.464,192.0463412,0.3752263776,0.000366,2.343645331,48.1499977,0,-3.68419218,0.817195,0.05896709,8.943195,0.00351551827,0.526012242,0.351551827,0.464,191.4670461,-0.530390443,0.000366,4.80390316,48.1499977,0,-3.51956439,0.8160163,0.0589517839,8.01826,0.003651065,0.5471733,0.3651065,0.464,191.534516,0.3773145393,0.000366,4.512382943,48.1499977,0,0,0.9189947,0.05896714,13.8616095,0.00350700435,0.5252969,0.350700435,0.464,190.944483,-0.5453329427,0.000366,7.018246266,48.1499977,0,0,0.9177939,0.0589515157
18747,18.746,5.189126517,-0.1270472671,0.02940631897,0.06283185,0.45,3.438645261,5.431806145,4.352990323,7.804665697,12.15644662,21.8993552,0.5470531,0.00375094125,0.464,0.464,0.3580808158,0.3563879222,0.586103976,0.5850712359,0.09569369,3.20498562,0.00375094125,0.5470531,0.375094125,0.464,192.0463663,0.3901738056,0.000366,2.343446111,48.1499977,0,-3.68419218,0.8171946,0.05896697,8.951461,0.00351989362,0.5256553,0.351989362,0.464,191.4663686,-0.5166217894,0.000366,4.806688666,48.1499977,0,-3.51956439,0.816021,0.0589516,8.020387,0.003655199,0.546833932,0.3655199,0.464,191.5344647,0.3918850718,0.000366,4.512509983,48.1499977,0,0,0.918990135,0.05896704,13.8789682,0.00351110729,0.5249398,0.351110729,0.464,190.9433835,-0.5319355853,0.000366,7.022822298,48.1499977,0,0,0.9177944,0.0589513965
18748,18.7470016,5.193096001,-0.1271164397,0.02942416808,0.06283185,0.45,3.443520408,5.440288148,4.359837144,7.811002953,12.16097841,21.8934319,0.5467135,0.0037555052,0.464,0.464,0.3585103926,0.3567738027,0.586366525,0.5853063696,0.095699206,3.19966841,0.0037555052,0.5467135,0.37555052,0.464,192.0466731,0.4051251494,0.000366,2.34205324,48.1499977,0,-3.68419218,0.817194045,0.0589667931,8.96131,0.00352426153,0.525297642,0.352426153,0.464,191.4654994,-0.502762718,0.000366,4.810285633,48.1499977,0,-3.51956439,0.816019,0.0589514337,8.012006,0.00365924765,0.546493948,0.365924765,0.464,191.5349119,0.4063653816,0.000366,4.510525438,48.1499977,0,0,0.918992043,0.05896684,13.8814259,0.003514921,0.5245806,0.3514921,0.464,190.9427552,-0.518506755,0.000366,7.025401361,48.1499977,0,0,0.9177948,0.05895121
18749,18.7480011,5.197064747,-0.127185844,0.02944319485,0.06283185,0.45,3.448806115,5.448298997,4.365371896,7.82361167,12.16097753,21.898017,0.546374738,0.00376028,0.464,0.464,0.3589655425,0.3572748925,0.5866449187,0.5856119439,0.095699206,3.19733453,0.00376028,0.546374738,0.376028,0.464,192.0469423,0.4201127848,0.000366,2.340819885,48.1499977,0,-3.68419218,0.817194045,0.0589668564,8.963643,0.00352879358,0.5249395,0.352879358,0.464,191.4649926,-0.4889069403,0.000366,4.812347323,48.1499977,0,-3.51956439,0.816019,0.05895146,8.011147,0.00366439158,0.5461552,0.366439158,0.464,191.5351674,0.421006643,0.000366,4.509351917,48.1499977,0,0,0.918992043,0.0589668863,13.88687,0.00351988152,0.5242223,0.351988152,0.464,190.9421687,-0.5050543687,0.000366,7.027802786,48.1499977,0,0,0.9177948,0.05895123
18750,18.749,5.20102259,-0.127243963,0.02943867085,0.06283185,0.45,3.455001248,5.45735204,4.355367345,7.819245538,12.11761118,21.8576991,0.546035767,0.00376528315,0.464,0.464,0.359424583,0.3577341559,0.586925916,0.585892248,0.09571353,3.16958618,0.00376528315,0.546035767,0.376528315,0.464,192.048668,0.4361034947,0.000366,2.333408055,48.1499977,0,-3.68419218,0.8171936,0.0589665,8.948025,0.00353366067,0.5245824,0.353366067,0.464,191.4656659,-0.4742386218,0.000366,4.80940316,48.1499977,0,-3.51956439,0.8160187,0.05895113,7.986344,0.00366919418,0.5458159,0.366919418,0.464,191.5367015,0.4366302042,0.000366,4.502754386,48.1499977,0,0,0.918992341,0.0589665733,13.8713551,0.003524458,0.523864269,0.3524458,0.464,190.9428086,-0.4907358521,0.000366,7.025002786,48.1499977,0,0,0.9177953,0.0589509122
18751,18.75,5.204987472,-0.1273153338,0.0294534346,0.06283185,0.45,3.459571922,5.464753282,4.3787357,7.846814474,12.15632178,21.88902565,0.545701563,0.00377326342,0.464,0.464,0.3602023522,0.3584816702,0.587402532,0.5863489642,0.09572205,3.18659878,0.00377326342,0.545701563,0.377326342,0.464,192.0484377,0.4518671352,0.000366,2.334286468,48.1499977,0,-3.68419218,0.8171927,0.05896638,8.969723,0.00354118855,0.5242296,0.354118855,0.464,191.4647067,-0.4597005627,0.000366,4.813377521,48.1499977,0,-3.51956439,0.816021264,0.0589509755,7.99735355,0.00367692043,0.545480847,0.367692043,0.464,191.5367256,0.4520574616,0.000366,4.502556627,48.1499977,0,0,0.9189897,0.0589664131,13.8916721,0.00353179313,0.5235105,0.353179313,0.464,190.9419174,-0.4765480584,0.000366,7.028690897,48.1499977,0,0,0.9177963,0.0589507259
18752,18.7510014,5.20895561,-0.1273889529,0.02947870808,0.06283185,0.45,3.464584749,5.4725887,4.388135476,7.863198858,12.169801,21.9115127,0.545361757,0.00377723738,0.464,0.464,0.360575779,0.3588615248,0.5876315958,0.5865812765,0.09572205,3.187242,0.00377723738,0.545361757,0.377723738,0.464,192.0483099,0.4231112732,0.000366,2.3350062,48.1499977,0,-3.68419218,0.8171927,0.0589663424,8.982559,0.00354491244,0.5238716,0.354491244,0.464,191.4635433,-0.4477280061,0.000366,4.818233066,48.1499977,0,-3.51956439,0.816021264,0.0589509271,8.003918,0.00368079124,0.5451414,0.368079124,0.464,191.536357,0.4234468512,0.000366,4.504296032,48.1499977,0,0,0.9189897,0.0589664,13.9075947,0.00353556732,0.5231522,0.353556732,0.464,190.9406095,-0.4636128665,0.000366,7.034152815,48.1499977,0,0,0.9177963,0.0589506924
18753,18.752,5.212914534,-0.1274511313,0.02948422896,0.06283185,0.45,3.470638532,5.481357395,4.3806234,7.857137795,12.136953,21.87425761,0.545021832,0.0037810863,0.464,0.464,0.3609327152,0.3591956324,0.5878506825,0.586785738,0.09574057,3.165482,0.0037810863,0.545021832,0.37810863,0.464,192.0494733,0.4179068067,0.000366,2.33010867,48.1499977,0,-3.68419218,0.8171945,0.058966022,8.971471,0.00354872388,0.52351284,0.354872388,0.464,191.4637098,-0.4466778197,0.000366,4.817521024,48.1499977,0,-3.51956439,0.8160169,0.0589506142,7.98063231,0.00368432212,0.544800758,0.368432212,0.464,191.5375456,0.417611436,0.000366,4.499295921,48.1499977,0,0,0.9189942,0.05896608,13.8936253,0.00353890052,0.5227924,0.353890052,0.464,190.9408524,-0.4630945254,0.000366,7.033120151,48.1499977,0,0,0.917794347,0.0589503758
18754,18.753,5.216882284,-0.1275267253,0.02951393262,0.06283185,0.45,3.475024503,5.488378123,4.403483479,7.887424498,12.17872922,21.9191607,0.5446862,0.00378749729,0.464,0.464,0.3615716714,0.359841538,0.5882432095,0.5871813455,0.09574057,3.18404222,0.00378749729,0.5446862,0.378749729,0.464,192.0489099,0.4206571095,0.000366,2.332478864,48.1499977,0,-3.68419218,0.8171945,0.0589661449,8.994687,0.00355490786,0.5231583,0.355490786,0.464,191.4624448,-0.4472973136,0.000366,4.822885099,48.1499977,0,-3.51956439,0.8160169,0.05895069,7.999194,0.00369086815,0.544464648,0.369086815,0.464,191.5369958,0.4194231109,0.000366,4.501614253,48.1499977,0,0,0.9189942,0.0589661933,13.9199667,0.00354528683,0.522437334,0.354528683,0.464,190.939446,-0.4647868102,0.000366,7.039089913,48.1499977,0,0,0.917794347,0.0589504465
18755,18.7540016,5.220835455,-0.1275826154,0.02951096545,0.06283185,0.45,3.481283194,5.497813844,4.386245142,7.871851075,12.12198367,21.85949135,0.5443452,0.00379073,0.464,0.464,0.361842192,0.3601113562,0.5884095274,0.5873467365,0.09575851,3.14884067,0.00379073,0.5443452,0.379073,0.464,192.0507007,0.4255375015,0.000366,2.324860844,48.1499977,0,-3.68419218,0.817195,0.0589657165,8.973143,0.00355795585,0.5227994,0.355795585,0.464,191.4631349,-0.4476868228,0.000366,4.819963349,48.1499977,0,-3.51956439,0.8160174,0.0589502975,7.96245575,0.00369380112,0.5441235,0.369380112,0.464,191.5388619,0.4232652714,0.000366,4.49368319,48.1499977,0,0,0.9189938,0.0589657761,13.8970356,0.00354800723,0.5220774,0.354800723,0.464,190.9401623,-0.4662284941,0.000366,7.036063758,48.1499977,0,0,0.91779387,0.0589500628
18756,18.7550011,5.22480092,-0.1276593081,0.0295401141,0.06283185,0.45,3.48541779,5.504502382,4.416733161,7.910993737,12.17868319,21.91775274,0.544011652,0.00379900355,0.464,0.464,0.3626609784,0.3609400029,0.5889133937,0.587855157,0.09576658,3.17482519,0.00379900355,0.544011652,0.379900355,0.464,192.0499969,0.4300064143,0.000366,2.327814972,48.1499977,0,-3.68419218,0.81719476,0.0589657836,9.003858,0.0035658225,0.5224469,0.35658225,0.464,191.461652,-0.4480409064,0.000366,4.826248731,48.1499977,0,-3.51956439,0.816021,0.05895032,7.98989534,0.00370235043,0.543789744,0.370235043,0.464,191.538087,0.4269535801,0.000366,4.496943895,48.1499977,0,0,0.918989956,0.0589658171,13.9278574,0.00355607783,0.5217242,0.355607783,0.464,190.9386795,-0.4675240725,0.000366,7.04235498,48.1499977,0,0,0.9177941,0.0589500628
18757,18.756,5.228755713,-0.1277205909,0.0295467583,0.06283185,0.45,3.491542698,5.513330747,4.404442791,7.902037048,12.13693151,21.8789973,0.5436706,0.00380175863,0.464,0.464,0.3628959088,0.3611699814,0.5890580962,0.5879963907,0.09577334,3.14858651,0.00380175863,0.5436706,0.380175863,0.464,192.0511866,0.433567428,0.000366,2.322752134,48.1499977,0,-3.68419218,0.8171941,0.058965534,8.988345,0.003568428,0.522087455,0.3568428,0.464,191.4619075,-0.4486913489,0.000366,4.82517007,48.1499977,0,-3.51956439,0.816017449,0.05895008,7.9650836,0.0037047856,0.5434482,0.37047856,0.464,191.5391813,0.4298410467,0.000366,4.492289028,48.1499977,0,0,0.918993652,0.0589655861,13.9139137,0.00355841243,0.5213642,0.355841243,0.464,190.9388805,-0.4689655368,0.000366,7.041511965,48.1499977,0,0,0.917794764,0.05894983
18758,18.757,5.232712708,-0.1277877754,0.02956059816,0.06283185,0.45,3.496545576,5.521066957,4.418212131,7.919551643,12.15325614,21.8895168,0.5433352,0.003808356,0.464,0.464,0.3635414312,0.3617965492,0.5894559968,0.5883814605,0.09577909,3.15365314,0.003808356,0.5433352,0.3808356,0.464,192.0514159,0.4377048493,0.000366,2.321754704,48.1499977,0,-3.68419218,0.817193151,0.0589655079,8.999603,0.00357481185,0.521733642,0.357481185,0.464,191.4613578,-0.4483777531,0.000366,4.827497696,48.1499977,0,-3.51956439,0.816019237,0.05895,7.965681,0.003711207,0.5431123,0.3711207,0.464,191.5396033,0.4333839085,0.000366,4.490478827,48.1499977,0,0,0.9189918,0.0589655042,13.9238358,0.003564623,0.5210095,0.3564623,0.464,190.9383852,-0.4693167172,0.000366,7.043612976,48.1499977,0,0,0.9177958,0.0589497238
18759,18.7580013,5.236665982,-0.1278513439,0.02956800356,0.06283185,0.45,3.501858095,5.529637323,4.417489413,7.927835408,12.13529448,21.88356828,0.542997241,0.003813561,0.464,0.464,0.3640199602,0.362273433,0.5897512454,0.5886748171,0.0957830846,3.13781548,0.003813561,0.542997241,0.3813561,0.464,192.0524264,0.4408629717,0.000366,2.31745314,48.1499977,0,-3.68419218,0.8171912,0.05896523,8.997479,0.00357974088,0.5213775,0.357974088,0.464,191.4612551,-0.4487104035,0.000366,4.827934612,48.1499977,0,-3.51956439,0.816018462,0.05894972,7.95726728,0.00371611631,0.5427745,0.371611631,0.464,191.5402861,0.4360480387,0.000366,4.487569196,48.1499977,0,0,0.9189925,0.05896528,13.926301,0.00356937735,0.5206527,0.356937735,0.464,190.9380145,-0.4700688614,0.000366,7.045188438,48.1499977,0,0,0.9177977,0.058949504
18760,18.759,5.240625016,-0.1279233781,0.02959192644,0.06283185,0.45,3.506505701,5.537006572,4.437947847,7.949298872,12.171078,21.90756176,0.542661667,0.00381979346,0.464,0.464,0.3646306306,0.3628563945,0.5901283732,0.5890337537,0.09578543,3.151831,0.00381979346,0.542661667,0.381979346,0.464,192.0520421,0.4435002035,0.000366,2.319065262,48.1499977,0,-3.68419218,0.8171928,0.05896513,9.019247,0.00358568016,0.521023035,0.358568016,0.464,191.4599776,-0.4491197967,0.000366,4.833350631,48.1499977,0,-3.51956439,0.8160197,0.0589496233,7.96681356,0.003722075,0.542437732,0.3722075,0.464,191.5400128,0.4383832637,0.000366,4.488712839,48.1499977,0,0,0.9189913,0.05896517,13.9407482,0.00357512455,0.520296931,0.357512455,0.464,190.9370427,-0.4707886664,0.000366,7.049310697,48.1499977,0,0,0.917796135,0.0589493439
18761,18.76,5.244581473,-0.1279913469,0.02961210823,0.06283185,0.45,3.5117893,5.545322632,4.438161095,7.95560136,12.16070236,21.9046856,0.54232204,0.00382329174,0.464,0.464,0.3649592732,0.363191762,0.5903314926,0.589240406,0.09578602,3.14352036,0.00382329174,0.54232204,0.382329174,0.464,192.0523657,0.4462623636,0.000366,2.317677008,48.1499977,0,-3.68419218,0.817196965,0.0589651465,9.017182,0.00358903874,0.5206647,0.358903874,0.464,191.4595294,-0.4491101718,0.000366,4.835249726,48.1499977,0,-3.51956439,0.8160177,0.0589495935,7.958449,0.00372566539,0.542098165,0.372566539,0.464,191.5403835,0.4410172017,0.000366,4.487125703,48.1499977,0,0,0.918993235,0.0589651726,13.9462366,0.00357842026,0.5199387,0.357842026,0.464,190.9362887,-0.4710425244,0.000366,7.052507112,48.1499977,0,0,0.9177919,0.05894934
18762,18.7610016,5.248529022,-0.1280504392,0.02961372502,0.06283185,0.45,3.517722457,5.554255195,4.432010558,7.954131208,12.127832,21.8718579,0.5419843,0.00382863288,0.464,0.464,0.365441289,0.3636696637,0.5906296095,0.5895350917,0.0957849249,3.120263,0.00382863288,0.5419843,0.382863288,0.464,192.0538454,0.4481480977,0.000366,2.311395437,48.1499977,0,-3.68419218,0.817196131,0.0589648262,9.007569,0.00359406229,0.5203089,0.359406229,0.464,191.4598749,-0.4497022794,0.000366,4.833789097,48.1499977,0,-3.51956439,0.8160162,0.0589493029,7.938124,0.00373057555,0.541760147,0.373057555,0.464,191.5417124,0.4427294072,0.000366,4.481484176,48.1499977,0,0,0.918995,0.05896485,13.9337339,0.00358321331,0.5195814,0.358321331,0.464,190.9366814,-0.471915242,0.000366,7.050848546,48.1499977,0,0,0.9177926,0.05894903
18763,18.762001,5.252483994,-0.1281213002,0.02963599092,0.06283185,0.45,3.522292527,5.56159389,4.453635731,7.982426286,12.16358035,21.907764,0.541650355,0.00383572187,0.464,0.464,0.3661451318,0.364365176,0.5910653581,0.58996439,0.0957820043,3.13575435,0.00383572187,0.541650355,0.383572187,0.464,192.0535888,0.4502412121,0.000366,2.312469585,48.1499977,0,-3.68419218,0.8171946,0.05896488,9.027826,0.00360091962,0.519956052,0.360091962,0.464,191.458878,-0.4499885375,0.000366,4.838015162,48.1499977,0,-3.51956439,0.816018939,0.0589493327,7.9521327,0.00373782148,0.5414256,0.373782148,0.464,191.5414956,0.444658191,0.000366,4.482390728,48.1499977,0,0,0.9189921,0.0589649379,13.9556313,0.00358999241,0.5192279,0.358999241,0.464,190.9355986,-0.4723908993,0.000366,7.055439642,48.1499977,0,0,0.917794347,0.0589490831
18764,18.763,5.256427236,-0.1281788156,0.02963401763,0.06283185,0.45,3.528585554,5.57057323,4.443373058,7.973822221,12.12322979,21.86299656,0.5413113,0.003839885,0.464,0.464,0.3665172677,0.3647177183,0.5912959559,0.5901821872,0.09577716,3.11093879,0.003839885,0.5413113,0.3839885,0.464,192.0548936,0.4515015724,0.000366,2.306932919,48.1499977,0,-3.68419218,0.817195237,0.0589647,9.012291,0.003604864,0.519598961,0.3604864,0.464,191.4593252,-0.4508713435,0.000366,4.83612592,48.1499977,0,-3.51956439,0.8160204,0.0589491427,7.92428446,0.00374149438,0.5410864,0.374149438,0.464,191.542991,0.4458132143,0.000366,4.47604713,48.1499977,0,0,0.9189905,0.05896475,13.9387121,0.003593557,0.518869936,0.3593557,0.464,190.9361097,-0.4734250442,0.000366,7.053280666,48.1499977,0,0,0.917793632,0.0589489043
