simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,throttle_k_norm,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps,steering_k1_rad,throttle_k1_norm
35.069,35.1190033,35070.0,35120.0,50.0,0.050003300000000195,186.644,223.0053,0.32799824879494643,13.8049,7.766,6.9991,0.0,187.1717,223.595,0.32799824879494643,13.7813,7.7665,6.9991,0.0,0.0
35.1190033,35.1200027,35120.0,35121.0,1.0,0.0009993999999977632,187.1717,223.595,0.32799824879494643,13.7813,7.7665,6.9991,0.0,187.1813,223.6101,0.3209293023476971,13.7246,7.865,-6.9991,0.0,0.0
35.1200027,35.1550026,35121.0,35156.0,35.0,0.034999900000002526,187.1813,223.6101,0.3209293023476971,13.7246,7.865,-6.9991,0.0,187.551,224.0196,0.32799824879494643,13.7643,7.7669,6.9991,0.0,0.0
35.1550026,35.219,35156.0,35220.0,64.0,0.0639973999999981,187.551,224.0196,0.32799824879494643,13.7643,7.7669,6.9991,0.0,188.2254,224.7745,0.32799907191209066,13.7841,7.7718,6.9991,0.0,0.75
35.219,35.22,35220.0,35221.0,1.0,0.0009999999999976694,188.2254,224.7745,0.32799907191209066,13.7841,7.7718,6.9991,0.75,188.2349,224.7896,0.3209293023476971,13.7287,7.8704,-6.9991,0.0,0.75
35.22,35.2370033,35221.0,35238.0,17.0,0.017003299999998944,188.2349,224.7896,0.3209293023476971,13.7287,7.8704,-6.9991,0.75,188.4153,224.987,0.32799907191209066,13.8111,7.772,6.9991,0.0,0.75
35.2370033,35.303,35238.0,35304.0,66.0,0.06599669999999946,188.4153,224.987,0.32799907191209066,13.8111,7.772,6.9991,0.75,189.1141,225.7669,0.32799907191209066,13.841,7.7753,6.9991,0.0,0.75
35.303,35.319,35304.0,35320.0,16.0,0.016000000000005343,189.1141,225.7669,0.32799907191209066,13.841,7.7753,6.9991,0.75,189.2838,225.9561,0.32799907191209066,13.8573,7.7756,6.9991,0.0,0.75
35.319,35.3200035,35320.0,35321.0,1.0,0.0010034999999959382,189.2838,225.9561,0.32799907191209066,13.8573,7.7756,6.9991,0.75,189.2934,225.9712,0.3209301415430206,13.8053,7.8746,-6.9991,0.0,0.75
35.3200035,35.3620033,35321.0,35363.0,42.0,0.041999799999999254,189.2934,225.9712,0.3209301415430206,13.8053,7.8746,-6.9991,0.75,189.74,226.4684,0.3209301415430206,13.8339,7.8757,-6.9991,0.0,0.75
35.3620033,35.4190025,35363.0,35420.0,57.0,0.05699919999999992,189.74,226.4684,0.3209301415430206,13.8339,7.8757,-6.9991,0.75,190.3484,227.1401,0.32799907191209066,13.9339,7.7771,6.9991,0.0,0.75
35.4190025,35.420002,35420.0,35421.0,1.0,0.0009994999999989318,190.3484,227.1401,0.32799907191209066,13.9339,7.7771,6.9991,0.75,190.3581,227.1553,0.3209301415430206,13.8783,7.8766,-6.9991,0.0,0.75
35.420002,35.448,35421.0,35449.0,28.0,0.027998000000003742,190.3581,227.1553,0.3209301415430206,13.8783,7.8766,-6.9991,0.75,190.6574,227.4873,0.3209301415430206,13.8902,7.8773,-6.9991,0.0,0.75
35.448,35.519,35449.0,35520.0,71.0,0.07099999999999795,190.6574,227.4873,0.3209301415430206,13.8902,7.8773,-6.9991,0.75,191.4191,228.3261,0.3279999014697399,13.996,7.7778,6.9991,0.0,0.75
35.519,35.5230026,35520.0,35524.0,4.0,0.004002599999999745,191.4191,228.3261,0.3279999014697399,13.996,7.7778,6.9991,0.75,191.4621,228.3736,0.3279999014697399,13.9977,7.7778,6.9991,0.0,0.75
35.5230026,35.5860023,35524.0,35587.0,63.0,0.06299969999999888,191.4621,228.3736,0.3279999014697399,13.9977,7.7778,6.9991,0.75,192.1386,229.1253,0.32093098704574796,13.9684,7.8782,-6.9991,0.0,0.75
35.5860023,35.6190033,35587.0,35620.0,33.0,0.03300100000000583,192.1386,229.1253,0.32093098704574796,13.9684,7.8782,-6.9991,0.75,192.4958,229.5142,0.3280012379098949,14.0569,7.7773,6.9991,0.0,0.75
35.6190033,35.6200027,35620.0,35621.0,1.0,0.0009993999999977632,192.4958,229.5142,0.3280012379098949,14.0569,7.7773,6.9991,0.75,192.5056,229.5294,0.32093098704574796,14.0018,7.8776,-6.9991,0.0,0.75
35.6200027,35.6680031,35621.0,35669.0,48.0,0.04800039999999939,192.5056,229.5294,0.32093098704574796,14.0018,7.8776,-6.9991,0.75,193.0245,230.1006,0.32093098704574796,14.0171,7.8775,-6.9991,0.0,0.75
35.6680031,35.719,35669.0,35720.0,51.0,0.05099690000000123,193.0245,230.1006,0.32093098704574796,14.0171,7.8775,-6.9991,0.75,193.5784,230.7046,0.3280020549739584,14.1174,7.7759,6.9991,0.0,0.75
35.719,35.72,35720.0,35721.0,1.0,0.0009999999999976694,193.5784,230.7046,0.3280020549739584,14.1174,7.7759,6.9991,0.75,193.5882,230.7198,0.32093098704574796,14.0623,7.8766,-6.9991,0.0,0.75
35.72,35.7450027,35721.0,35746.0,25.0,0.02500270000000171,193.5882,230.7198,0.32093098704574796,14.0623,7.8766,-6.9991,0.75,193.8609,231.0144,0.3280020549739584,14.1262,7.7756,6.9991,0.0,0.75
35.7450027,35.814003,35746.0,35815.0,69.0,0.06900029999999902,193.8609,231.0144,0.3280020549739584,14.1262,7.7756,6.9991,0.75,194.6113,231.8404,0.3209318388559015,14.1201,7.8754,-6.9991,0.0,0.75
35.814003,35.819,35815.0,35820.0,5.0,0.004997000000003027,194.6113,231.8404,0.3209318388559015,14.1201,7.8754,-6.9991,0.75,194.6668,231.8968,0.3280020549739584,14.1774,7.7741,6.9992,0.0,0.75
35.819,35.8200035,35820.0,35821.0,1.0,0.0010034999999959382,194.6668,231.8968,0.3280020549739584,14.1774,7.7741,6.9992,0.75,194.6767,231.912,0.3209318388559015,14.1222,7.8753,-6.9991,0.0,0.75
35.8200035,35.8780022,35821.0,35879.0,58.0,0.05799869999999885,194.6767,231.912,0.3209318388559015,14.1222,7.8753,-6.9991,0.75,195.3107,232.6042,0.3209318388559015,14.1653,7.8742,-6.9991,0.0,0.75
35.8780022,35.9190025,35879.0,35920.0,41.0,0.04100030000000032,195.3107,232.6042,0.3209318388559015,14.1653,7.8742,-6.9991,0.75,195.7613,233.0907,0.3280020549739584,14.2372,7.7718,6.9992,0.0,0.75
35.9190025,35.920002,35920.0,35921.0,1.0,0.0009994999999989318,195.7613,233.0907,0.3280020549739584,14.2372,7.7718,6.9992,0.75,195.7713,233.106,0.3209318388559015,14.1819,7.8734,-6.9991,0.0,0.75
35.920002,35.956,35921.0,35957.0,36.0,0.035998000000006414,195.7713,233.106,0.3209318388559015,14.1819,7.8734,-6.9991,0.75,196.1665,233.5361,0.3209318388559015,14.1967,7.8727,-6.9991,0.0,0.75
35.956,36.019,35957.0,36020.0,63.0,0.06299999999999528,196.1665,233.5361,0.3209318388559015,14.1967,7.8727,-6.9991,0.75,196.8617,234.2863,0.3280028784786606,14.2966,7.7692,6.9992,0.0,0.75
36.019,36.025,36020.0,36026.0,6.0,0.006000000000000227,196.8617,234.2863,0.3280028784786606,14.2966,7.7692,6.9992,0.75,196.9279,234.358,0.3280028784786606,14.2983,7.7691,6.9992,0.0,0.75
36.025,36.0930023,36026.0,36094.0,68.0,0.0680023000000034,196.9279,234.358,0.3280028784786606,14.2983,7.7691,6.9992,0.75,197.6797,235.1721,0.3280028784786606,14.3469,7.767,6.9992,0.0,0.75
36.0930023,36.1190033,36094.0,36120.0,26.0,0.02600100000000083,197.6797,235.1721,0.3280028784786606,14.3469,7.767,6.9992,0.75,197.9678,235.4835,0.3280028784786606,14.3551,7.7662,6.9992,0.0,0.75
36.1190033,36.1200027,36120.0,36121.0,1.0,0.0009993999999977632,197.9678,235.4835,0.3280028784786606,14.3551,7.7662,6.9992,0.75,197.9779,235.4988,0.32093269697350557,14.2998,7.8686,-6.9991,0.0,0.75
36.1200027,36.18,36121.0,36181.0,60.0,0.05999729999999914,197.9779,235.4988,0.32093269697350557,14.2998,7.8686,-6.9991,0.75,198.6444,236.2179,0.32093269697350557,14.3454,7.8669,-6.9992,0.0,0.75
36.18,36.219,36181.0,36220.0,39.0,0.03900000000000148,198.6444,236.2179,0.32093269697350557,14.3454,7.8669,-6.9992,0.75,199.0798,236.6823,0.32800287847866016,14.4136,7.7631,6.9992,0.0,0.75
36.219,36.22,36220.0,36221.0,1.0,0.0009999999999976694,199.0798,236.6823,0.32800287847866016,14.4136,7.7631,6.9992,0.75,199.0899,236.6976,0.32093269697350557,14.3583,7.8659,-6.9992,0.0,0.75
36.22,36.2450027,36221.0,36246.0,25.0,0.02500270000000171,199.0899,236.6976,0.32093269697350557,14.3583,7.8659,-6.9992,0.75,199.3696,236.9942,0.32800287847866016,14.4311,7.7624,6.9992,0.0,0.75
36.2450027,36.318,36246.0,36319.0,73.0,0.07299729999999727,199.3696,236.9942,0.32800287847866016,14.4311,7.7624,6.9992,0.75,200.1853,237.874,0.32093397080537756,14.4152,7.8631,-6.9992,0.0,0.75
36.318,36.319,36319.0,36320.0,1.0,0.0010000000000047748,200.1853,237.874,0.32093397080537756,14.4152,7.8631,-6.9992,0.75,200.1975,237.8828,0.3280037084240224,14.471,7.7598,6.9992,0.0,0.75
36.319,36.325,36320.0,36326.0,6.0,0.006000000000000227,200.1975,237.8828,0.3280037084240224,14.471,7.7598,6.9992,0.75,200.2647,237.9548,0.3280037084240224,14.4726,7.7597,6.9992,0.0,0.75
36.325,36.4,36326.0,36401.0,75.0,0.07499999999999574,200.2647,237.9548,0.3280037084240224,14.4726,7.7597,6.9992,0.75,201.1059,238.8596,0.3209348162488448,14.4678,7.8606,-6.9992,0.0,0.75
36.4,36.4190025,36401.0,36420.0,19.0,0.019002499999999145,201.1059,238.8596,0.3209348162488448,14.4678,7.8606,-6.9992,0.75,201.3207,239.0847,0.3280037084240224,14.5286,7.7565,6.9992,0.0,0.75
36.4190025,36.420002,36420.0,36421.0,1.0,0.0009994999999989318,201.3207,239.0847,0.3280037084240224,14.5286,7.7565,6.9992,0.75,201.3309,239.1001,0.3209348162488448,14.4734,7.86,-6.9992,0.0,0.75
36.420002,36.4820023,36421.0,36483.0,62.0,0.06200030000000112,201.3309,239.1001,0.3209348162488448,14.4734,7.86,-6.9992,0.75,202.0303,239.8461,0.3209348162488448,14.5185,7.858,-6.9992,0.0,0.75
36.4820023,36.519,36483.0,36520.0,37.0,0.03699770000000058,202.0303,239.8461,0.3209348162488448,14.5185,7.858,-6.9992,0.75,202.4496,240.2883,0.3280037084240224,14.5852,7.753,6.9992,0.0,0.75
36.519,36.52,36520.0,36521.0,1.0,0.0010000000000047748,202.4496,240.2883,0.3280037084240224,14.5852,7.753,6.9992,0.75,202.4599,240.3036,0.3209348162488448,14.5299,7.8569,-6.9992,0.0,0.75
36.52,36.552002,36521.0,36553.0,32.0,0.03200199999999853,202.4599,240.3036,0.3209348162488448,14.5299,7.8569,-6.9992,0.75,202.8221,240.689,0.3209348162488448,14.5638,7.856,-6.9992,0.0,0.75
36.552002,36.608,36553.0,36609.0,56.0,0.05599799999999533,202.8221,240.689,0.3209348162488448,14.5638,7.856,-6.9992,0.75,203.4578,241.364,0.3209348162488448,14.5835,7.8544,-6.9992,0.0,0.75
36.608,36.6190033,36609.0,36620.0,11.0,0.011003300000005822,203.4578,241.364,0.3209348162488448,14.5835,7.8544,-6.9992,0.75,203.5838,241.4933,0.32800454481006636,14.6419,7.7498,6.9992,0.0,0.75
36.6190033,36.6200027,36620.0,36621.0,1.0,0.0009993999999977632,203.5838,241.4933,0.32800454481006636,14.6419,7.7498,6.9992,0.75,203.5942,241.5087,0.3209348162488448,14.5866,7.8541,-6.9992,0.0,0.75
36.6200027,36.670002,36621.0,36671.0,50.0,0.04999929999999608,203.5942,241.5087,0.3209348162488448,14.5866,7.8541,-6.9992,0.75,204.1635,242.1118,0.32093566799990025,14.6285,7.8527,-6.9992,0.0,0.75
36.670002,36.719,36671.0,36720.0,49.0,0.04899800000000454,204.1635,242.1118,0.32093566799990025,14.6285,7.8527,-6.9992,0.75,204.7237,242.7,0.32800454481006636,14.6987,7.7465,6.9992,0.0,0.75
36.719,36.7380028,36720.0,36739.0,19.0,0.019002799999995545,204.7237,242.7,0.32800454481006636,14.6987,7.7465,6.9992,0.75,204.9397,242.9326,0.32093566799990025,14.6638,7.8508,-6.9992,0.0,0.75
36.7380028,36.7990036,36739.0,36800.0,61.0,0.06100080000000219,204.9397,242.9326,0.32093566799990025,14.6638,7.8508,-6.9992,0.75,205.6395,243.6664,0.32800454481006636,14.7494,7.7437,6.9992,0.0,0.75
36.7990036,36.819,36800.0,36820.0,20.0,0.01999640000000369,205.6395,243.6664,0.32800454481006636,14.7494,7.7437,6.9992,0.75,205.869,243.9081,0.32800454481006636,14.7547,7.7431,6.9992,0.0,0.75
36.819,36.8200035,36820.0,36821.0,1.0,0.0010034999999959382,205.869,243.9081,0.32800454481006636,14.7547,7.7431,6.9992,0.75,205.8795,243.9235,0.32093566799990025,14.6994,7.8482,-6.9992,0.0,0.75
36.8200035,36.861,36821.0,36862.0,41.0,0.04099649999999855,205.8795,243.9235,0.32093566799990025,14.6994,7.8482,-6.9992,0.75,206.3517,244.416,0.3280053876368161,14.7925,7.7415,6.9992,0.0,0.75
36.861,36.9190025,36862.0,36920.0,58.0,0.05800250000000062,206.3517,244.416,0.3280053876368161,14.7925,7.7415,6.9992,0.75,207.0197,245.1178,0.3280053876368161,14.8106,7.7397,6.9992,0.0,0.75
36.9190025,36.920002,36920.0,36921.0,1.0,0.0009994999999989318,207.0197,245.1178,0.3280053876368161,14.8106,7.7397,6.9992,0.75,207.0302,245.1332,0.32093566799990025,14.7554,7.8452,-6.9992,0.0,0.75
36.920002,36.979,36921.0,36980.0,59.0,0.05899800000000255,207.0302,245.1332,0.32093566799990025,14.7554,7.8452,-6.9992,0.75,207.7128,245.8444,0.3280053876368161,14.855,7.7376,6.9992,0.0,0.75
36.979,37.019,36980.0,37020.0,40.0,0.03999999999999915,207.7128,245.8444,0.3280053876368161,14.855,7.7376,6.9992,0.75,208.1759,246.329,0.3280053876368161,14.8666,7.7363,6.9992,0.0,0.75
37.019,37.02,37020.0,37021.0,1.0,0.0010000000000047748,208.1759,246.329,0.3280053876368161,14.8666,7.7363,6.9992,0.75,208.1864,246.3444,0.32093652605856837,14.8114,7.8422,-6.9992,0.0,0.75
37.02,37.048,37021.0,37049.0,28.0,0.027999999999998693,208.1864,246.3444,0.32093652605856837,14.8114,7.8422,-6.9992,0.75,208.511,246.6837,0.32093652605856837,14.8427,7.8413,-6.9992,0.0,0.75
37.048,37.1190033,37049.0,37120.0,71.0,0.07100330000000099,208.511,246.6837,0.32093652605856837,14.8427,7.8413,-6.9992,0.75,209.3372,247.5417,0.3280053876368161,14.9218,7.7329,6.9992,0.0,0.75
37.1190033,37.1200027,37120.0,37121.0,1.0,0.0009993999999977632,209.3372,247.5417,0.3280053876368161,14.9218,7.7329,6.9992,0.75,209.3478,247.5571,0.32093652605856837,14.8666,7.8391,-6.9992,0.0,0.75
37.1200027,37.1880035,37121.0,37189.0,68.0,0.06800080000000008,209.3478,247.5571,0.32093652605856837,14.8666,7.8391,-6.9992,0.75,210.1407,248.3826,0.32093652605856837,14.9125,7.837,-6.9992,0.0,0.75
37.1880035,37.219,37189.0,37220.0,31.0,0.030996500000000538,210.1407,248.3826,0.32093652605856837,14.9125,7.837,-6.9992,0.75,210.5039,248.7558,0.3280062369042942,14.9769,7.7295,6.9992,0.0,0.75
37.219,37.22,37220.0,37221.0,1.0,0.0009999999999976694,210.5039,248.7558,0.3280062369042942,14.9769,7.7295,6.9992,0.75,210.5146,248.7713,0.32093652605856837,14.9218,7.8361,-6.9992,0.0,0.75
37.22,37.243,37221.0,37244.0,23.0,0.02300000000000324,210.5146,248.7713,0.32093652605856837,14.9218,7.8361,-6.9992,0.75,210.7844,249.0473,0.3280062369042942,14.9862,7.7287,6.9992,0.0,0.75
37.243,37.3130035,37244.0,37314.0,70.0,0.07000349999999855,210.7844,249.0473,0.3280062369042942,14.9862,7.7287,6.9992,0.75,211.6052,249.8984,0.3280062369042942,15.0294,7.7262,6.9992,0.0,0.75
37.3130035,37.319,37314.0,37320.0,6.0,0.005996500000001959,211.6052,249.8984,0.3280062369042942,15.0294,7.7262,6.9992,0.75,211.6756,249.9714,0.3280062369042942,15.0311,7.7261,6.9992,0.0,0.75
37.319,37.3200035,37320.0,37321.0,1.0,0.0010034999999959382,211.6756,249.9714,0.3280062369042942,15.0311,7.7261,6.9992,0.75,211.6863,249.9868,0.32093739042487535,14.976,7.8331,-6.9992,0.0,0.75
37.3200035,37.372,37321.0,37373.0,52.0,0.05199650000000133,211.6863,249.9868,0.32093739042487535,14.976,7.8331,-6.9992,0.75,212.2976,250.6193,0.32093739042487535,15.0145,7.8317,-6.9992,0.0,0.75
37.372,37.4190025,37373.0,37420.0,47.0,0.04700249999999784,212.2976,250.6193,0.32093739042487535,15.0145,7.8317,-6.9992,0.75,212.8525,251.1883,0.3280062369042942,15.0856,7.7229,6.9992,0.0,0.75
37.4190025,37.428,37420.0,37429.0,9.0,0.008997499999999548,212.8525,251.1883,0.3280062369042942,15.0856,7.7229,6.9992,0.75,212.9577,251.3012,0.32093739042487535,15.0326,7.8301,-6.9992,0.0,0.75
37.428,37.5,37429.0,37501.0,72.0,0.07200000000000273,212.9577,251.3012,0.32093739042487535,15.0326,7.8301,-6.9992,0.75,213.8085,252.1784,0.32093739042487535,15.0788,7.8281,-6.9992,0.0,0.75
37.5,37.519,37501.0,37520.0,19.0,0.01899999999999835,213.8085,252.1784,0.32093739042487535,15.0788,7.8281,-6.9992,0.75,214.0345,252.4067,0.3280070926125265,15.1399,7.7197,6.9992,0.0,0.75
37.519,37.52,37520.0,37521.0,1.0,0.0010000000000047748,214.0345,252.4067,0.3280070926125265,15.1399,7.7197,6.9992,0.75,214.0453,252.4222,0.32093739042487535,15.0849,7.8275,-6.9992,0.0,0.75
37.52,37.5590019,37521.0,37560.0,39.0,0.03900189999999526,214.0453,252.4222,0.32093739042487535,15.0849,7.8275,-6.9992,0.75,214.5085,252.8943,0.3280070926125265,15.1547,7.7185,6.9992,0.0,0.75
37.5590019,37.6190033,37560.0,37620.0,60.0,0.06000140000000442,214.5085,252.8943,0.3280070926125265,15.1547,7.7185,6.9992,0.75,215.2216,253.6264,0.32800829007499965,15.1941,7.7165,6.9992,0.0,0.75
37.6190033,37.625,37620.0,37626.0,6.0,0.00599669999999719,215.2216,253.6264,0.32800829007499965,15.1941,7.7165,6.9992,0.75,215.2931,253.6997,0.32800829007499965,15.1959,7.7164,6.9992,0.0,0.75
37.625,37.691,37626.0,37692.0,66.0,0.0660000000000025,215.2931,253.6997,0.32800829007499965,15.1959,7.7164,6.9992,0.75,216.0793,254.5054,0.32800829007499965,15.2374,7.7142,6.9992,0.0,0.75
37.691,37.719,37692.0,37720.0,28.0,0.027999999999998693,216.0793,254.5054,0.32800829007499965,15.2374,7.7142,6.9992,0.75,216.4138,254.8475,0.32800829007499965,15.2474,7.7133,6.9992,0.0,0.75
37.719,37.72,37720.0,37721.0,1.0,0.0009999999999976694,216.4138,254.8475,0.32800829007499965,15.2474,7.7133,6.9992,0.75,216.4247,254.8631,0.32093826109884693,15.1925,7.8219,-6.9992,0.0,0.75
37.72,37.754,37721.0,37755.0,34.0,0.03399999999999892,216.4247,254.8631,0.32093826109884693,15.1925,7.8219,-6.9992,0.75,216.8311,255.2786,0.32093826109884693,15.2017,7.8209,-6.9992,0.0,0.75
37.754,37.817,37755.0,37818.0,63.0,0.06300000000000239,216.8311,255.2786,0.32093826109884693,15.2017,7.8209,-6.9992,0.75,217.5869,256.0454,0.32800913329048953,15.2997,7.7101,6.9993,0.0,0.75
37.817,37.819,37818.0,37820.0,2.0,0.0020000000000024443,217.5869,256.0454,0.32800913329048953,15.2997,7.7101,6.9993,0.75,217.6109,256.0699,0.32800913329048953,15.3004,7.7101,6.9993,0.0,0.75
37.819,37.8200035,37820.0,37821.0,1.0,0.0010034999999959382,217.6109,256.0699,0.32800913329048953,15.3004,7.7101,6.9993,0.75,217.6219,256.0855,0.32093826109884693,15.2456,7.819,-6.9992,0.0,0.75
37.8200035,37.8480034,37821.0,37849.0,28.0,0.02799990000000463,217.6219,256.0855,0.32093826109884693,15.2456,7.819,-6.9992,0.75,217.9581,256.4281,0.32093826109884693,15.2538,7.8182,-6.9992,0.0,0.75
37.8480034,37.915,37849.0,37916.0,67.0,0.06699659999999596,217.9581,256.4281,0.32093826109884693,15.2538,7.8182,-6.9992,0.75,218.7647,257.2447,0.32800913329048953,15.3508,7.7069,6.9993,0.0,0.75
37.915,37.9190025,37916.0,37920.0,4.0,0.004002499999998577,218.7647,257.2447,0.32800913329048953,15.3508,7.7069,6.9993,0.75,218.8129,257.2936,0.32800913329048953,15.3523,7.7068,6.9993,0.0,0.75
37.9190025,37.920002,37920.0,37921.0,1.0,0.0009994999999989318,218.8129,257.2936,0.32800913329048953,15.3523,7.7068,6.9993,0.75,218.824,257.3092,0.3209391380805111,15.2975,7.8161,-6.9992,0.0,0.75
37.920002,37.948,37921.0,37949.0,28.0,0.027998000000003742,218.824,257.3092,0.3209391380805111,15.2975,7.8161,-6.9992,0.75,219.1615,257.6518,0.3209391380805111,15.3064,7.8153,-6.9992,0.0,0.75
37.948,38.007,37949.0,38008.0,59.0,0.0589999999999975,219.1615,257.6518,0.3209391380805111,15.3064,7.8153,-6.9992,0.75,219.8747,258.3708,0.32800913329048953,15.3983,7.704,6.9993,0.0,0.75
38.007,38.019,38008.0,38020.0,12.0,0.012000000000000455,219.8747,258.3708,0.32800913329048953,15.3983,7.704,6.9993,0.75,220.0199,258.5181,0.32800913329048953,15.4035,7.7037,6.9993,0.0,0.75
38.019,38.02,38020.0,38021.0,1.0,0.0010000000000047748,220.0199,258.5181,0.32800913329048953,15.4035,7.7037,6.9993,0.75,220.031,258.5336,0.3209391380805111,15.3489,7.8133,-6.9992,0.0,0.75
38.02,38.034,38021.0,38035.0,14.0,0.013999999999995794,220.031,258.5336,0.3209391380805111,15.3489,7.8133,-6.9992,0.75,220.2004,258.7054,0.3209391380805111,15.3541,7.8129,-6.9992,0.0,0.75
38.034,38.088,38035.0,38089.0,54.0,0.054000000000002046,220.2004,258.7054,0.3209391380805111,15.3541,7.8129,-6.9992,0.75,220.8545,259.3679,0.3209391380805111,15.3694,7.8114,-6.9992,0.0,0.75
38.088,38.1190033,38089.0,38120.0,31.0,0.031003300000001843,220.8545,259.3679,0.3209391380805111,15.3694,7.8114,-6.9992,0.75,221.2315,259.7448,0.32800913329048953,15.4546,7.7005,6.9993,0.0,0.75
38.1190033,38.171,38120.0,38172.0,52.0,0.051996699999996565,221.2315,259.7448,0.32800913329048953,15.4546,7.7005,6.9993,0.75,221.8637,260.3828,0.32800998294686723,15.4729,7.6989,6.9993,0.0,0.75
38.171,38.219,38172.0,38220.0,48.0,0.04800000000000182,221.8637,260.3828,0.32800998294686723,15.4729,7.6989,6.9993,0.75,222.448,260.9716,0.32800998294686723,15.4882,7.6976,6.9993,0.0,0.75
38.219,38.277,38220.0,38278.0,58.0,0.05799999999999983,222.448,260.9716,0.32800998294686723,15.4882,7.6976,6.9993,0.75,223.156,261.6848,0.32800998294686723,15.5258,7.6956,6.9993,0.0,0.75
38.277,38.319,38278.0,38320.0,42.0,0.04200000000000159,223.156,261.6848,0.32800998294686723,15.5258,7.6956,6.9993,0.75,223.6693,262.2013,0.32800998294686723,15.5369,7.6944,6.9993,0.0,0.75
38.319,38.321003,38320.0,38322.0,2.0,0.00200299999999487,223.6693,262.2013,0.32800998294686723,15.5369,7.6944,6.9993,0.75,223.6938,262.2259,0.32800998294686723,15.5374,7.6944,6.9993,0.0,0.75
38.321003,38.389,38322.0,38390.0,68.0,0.06799700000000541,223.6938,262.2259,0.32800998294686723,15.5374,7.6944,6.9993,0.75,224.527,263.0622,0.32800998294686723,15.5794,7.6921,6.9993,0.0,0.75
38.389,38.4190025,38390.0,38420.0,30.0,0.030002499999994825,224.527,263.0622,0.32800998294686723,15.5794,7.6921,6.9993,0.75,224.8952,263.4311,0.32800998294686723,15.588,7.6913,6.9993,0.0,0.75
38.4190025,38.4400024,38420.0,38441.0,21.0,0.020999899999999627,224.8952,263.4311,0.32800998294686723,15.588,7.6913,6.9993,0.75,225.1521,263.6927,0.32094115602454387,15.5378,7.8017,-6.9993,0.0,0.75
38.4400024,38.497,38441.0,38498.0,57.0,0.056997600000002535,225.1521,263.6927,0.32094115602454387,15.5378,7.8017,-6.9993,0.75,225.8544,264.3914,0.32801083904415895,15.633,7.6891,6.9993,0.0,0.75
38.497,38.519,38498.0,38520.0,22.0,0.021999999999998465,225.8544,264.3914,0.32801083904415895,15.633,7.6891,6.9993,0.75,226.1256,264.6627,0.32801083904415895,15.6397,7.6885,6.9993,0.0,0.75
38.519,38.52,38520.0,38521.0,1.0,0.0010000000000047748,226.1256,264.6627,0.32801083904415895,15.6397,7.6885,6.9993,0.75,226.1369,264.6783,0.32094115602454387,15.5849,7.7997,-6.9993,0.0,0.75
38.52,38.5490036,38521.0,38550.0,29.0,0.0290035999999958,226.1369,264.6783,0.32094115602454387,15.5849,7.7997,-6.9993,0.75,226.4955,265.0326,0.32801083904415895,15.6472,7.6876,6.9993,0.0,0.75
